InstanceID	N1	N2	N3	N4	N5	N6	N7	X1	N8	N9	X2	Class
167	764.4658690355616	516.9025026522836	79.35765590870051	131.41026180652793	357.39480807635863	247.66268567721494	853.3712374798658	607.9646323317102	596.9266442679151	657.8921636722638	2318.9472235961266	12.33
393	768.8331953868243	458.7705305229083	63.49537832509678	98.95337634482337	198.2734277182075	261.0479901982819	931.5899802928053	579.2897018127736	272.0361906005457	527.7528078956004	2294.875288269201	11.0
71	688.6471779165761	674.8794732453918	69.70073036235796	108.00136643782382	195.6240278556898	307.47436651370003	849.5393991568399	525.6774865731242	139.5998576395523	499.8589080650629	2059.349988526978	4.0
47	626.0786823622548	650.8119619812816	74.63079352869846	129.0372268422085	373.0388796616658	223.52417149012908	723.2337995310672	506.5872215053965	560.492948534798	589.5739793695409	1969.918286823654	13.33
227	846.0965532502731	593.6171592853356	82.75033509380216	147.47994631401306	382.6157837042715	341.1424620055226	961.7582725266412	697.906367925395	619.5941006351285	603.5031037025882	2620.233538248976	13.0
166	589.2703163006172	563.152361019353	51.92852347982791	67.96442992595604	150.2236402269127	193.76459594161355	664.2698137350064	303.07056104705663	153.56480138079027	441.0952311093825	1628.9469062102498	6.67
243	648.988367530379	586.2072518621817	47.276596504102606	103.13459173203182	215.22384307403954	271.6619772833064	804.521391516967	393.91796701612003	239.99734114807214	471.7945802394749	1832.6935349166624	6.33
486	469.69911788827005	401.6525811106867	34.814174126777424	56.46932653263401	173.34806988116674	238.9928295530774	630.6133847361142	408.1403132122711	239.9676385223692	319.47362132620617	1428.534687440872	26.67
78	814.2731646975675	709.4235164463754	82.18751356813792	140.6602515607612	378.73637479749567	336.4982005568314	977.0181931813663	674.3120163543331	422.31193885726583	610.7576329102612	2565.614844870893	8.33
123	696.5129975289382	613.0101756155187	60.540358504543875	77.91079366252328	315.0602286075405	283.02874975950306	738.219554100163	438.2745544721864	229.9492483954008	500.5000059059878	2139.620803900132	8.67
335	740.273132829057	637.5980666173581	77.13190648208061	111.31489034499172	218.62409390185758	309.05748155785494	902.2211606146262	537.8850805025036	522.9089532425585	588.9722508140147	2288.8949089022585	6.0
420	702.3015194275208	617.1307491494448	79.24689373845425	127.14441123296749	362.223167266741	284.2052348380331	843.3952948522737	527.391969572614	570.8410466591777	594.0873322841384	2313.295354940734	14.33
98	620.3229268283213	587.9850298952858	46.18981302199948	103.13735661562654	301.2420035186521	215.46365943487748	674.5427594897386	454.67171577602977	527.626275745959	548.5022775015628	1924.752590377724	12.0
408	571.8462274739427	232.21240825188306	34.70815193049229	33.14898952280774	143.31510325995802	194.821904940057	620.9170501647952	307.68551990082756	231.14617748193322	361.51884031064253	2010.710189738036	22.33
226	723.6619332300573	640.2508814779163	65.01081116382626	111.8584203068372	241.87696435676204	261.4872533344639	812.3783365550383	578.8632880796695	300.1322066076763	520.0320554631106	2340.6875088147826	9.67
350	542.0471470986326	484.5570040841553	60.986877203572675	90.7924178115056	291.4776028488665	173.31198478024615	513.4750923703795	384.4303378928752	250.33313816317127	359.35258634587757	1729.6029029373724	12.0
406	697.5694593502969	680.8301866317564	82.62135956834526	107.58938735865705	330.3876735191089	305.9794146935174	813.474831040576	474.22281280211763	228.27822299726944	540.88761226656	2183.3336292437966	6.33
323	624.7136665350805	533.0075383597336	59.46715367020188	35.5782219384417	292.5205781937639	299.556642275184	753.3331118535982	449.2093683939342	352.58570588830133	487.5358440924441	2299.354009018537	20.33
62	541.2720139771478	421.76843006532584	69.22514776497532	104.90277398933384	359.84949501503706	141.5143549552752	613.8350974246737	485.4926698055848	513.2570464267831	563.8260963081968	1802.1706382290527	15.67
184	750.3250650287519	587.064124699266	70.62691071087454	127.15547391396602	269.51807853815154	295.958643017473	927.5188019711082	683.5352172647434	554.110650763891	627.1063864021394	2343.196412268961	15.67
165	693.0028653499547	598.1049678587603	83.59596409589501	70.77894358143155	271.1549096855049	219.3827860332129	678.6861824847304	392.1584244435904	474.87703366040023	542.9716572357424	2041.9352744260366	11.67
200	751.6928794140184	676.0057498159132	82.62010711273903	99.79947829862583	306.49386907608005	321.64495319874464	854.9801363210572	498.73331950072634	182.98725582068826	531.7962552409431	2316.3737032486833	7.67
67	414.7254449172312	370.55677133657673	42.350036194555685	99.38623294671973	174.2291562759371	176.5871996183746	477.77488560212447	469.16206380142177	238.49070265257902	261.03517478106	1615.4898889557182	12.33
158	503.82653073994146	410.5784584256692	31.875306153133145	32.241522733333454	137.81773223807556	227.2206652383445	647.8282270391605	356.1037998688284	198.28334001475545	390.2450557911984	1625.9960764100617	25.67
368	701.1698306114592	672.5818363370927	72.08573586664404	141.3232394690812	357.39664635107306	289.3586840465696	871.9769230280731	696.7233994748324	572.7965883816266	634.299717126186	2362.7916854369187	13.67
135	658.7068175643797	483.53199811867006	83.2275533104645	115.78625019415362	387.2537908828482	195.0571460402814	788.277241883145	539.730396825421	582.938528813362	630.1638746457917	2176.9726820377123	13.33
267	702.5646331545438	601.9274647497787	75.55381162181203	91.27213843294852	365.8465015978012	333.40727572500964	953.4649696475935	635.2602654087996	584.3269395987568	646.3570713507759	2438.797891140316	12.33
358	714.9807226983286	574.2296102472313	57.8954026858618	84.68966944809327	242.63612382476086	269.39202118438436	862.4043866775231	637.0683542109341	390.10959190113397	534.1699631672885	2397.2938687298424	13.33
89	521.6121955357918	571.9972152937927	63.546652716685415	120.62281026283576	341.36290112748435	204.06248550486293	642.0467266879923	534.2554023770774	543.2812834803657	592.9697511864125	1892.725536064745	17.33
59	606.127313946868	581.1944468015434	66.24450017224501	86.19614275348337	217.0107579043495	317.94988461955217	849.9813966542705	589.7392448373186	293.8205653732487	499.70426882423936	2194.256219424541	13.33
431	652.030621514889	575.9876783774816	80.05619995413396	93.77492705553185	373.5564322773484	225.79831690887124	762.7186133931447	375.4803887773426	552.5195847792793	586.134730037538	1802.4120253576314	6.33
214	638.7006535676011	563.3648593640679	43.29937512657048	75.84440002861562	210.90861419091084	288.01062111285273	796.1877194225203	558.1130128031687	466.03916737351307	501.7344952528039	2283.4013154845716	18.33
487	812.1317689230267	570.5224945427602	72.32124086653226	65.16798612356072	383.3228109925361	290.0103653725527	869.1958876725394	483.2664952059215	544.7646129382305	606.8321513172377	2498.549143470244	18.67
454	617.4158754384304	582.7555840718197	72.4382543316094	144.66257243671566	277.38076550563164	240.08501356174315	688.811168058966	576.7453495107139	503.7634479111612	442.6586140132067	1923.4255926030912	12.33
121	416.61979750102864	444.0688985205453	50.40964003289575	39.76301414564588	160.86399842619008	239.80363640667883	608.0386541780981	376.3099290141398	256.2004510556514	348.4322534885726	1354.497943341865	26.67
77	495.3482300644262	451.3554853511012	45.89781580616583	46.02024901116961	140.64924232356336	253.73887970070132	648.534332493688	445.68407084630877	231.05640563111228	316.5221391083	1513.280560217156	26.33
336	621.2189062739477	590.4712546421113	70.42162516554883	84.9533834536112	193.7948514517076	237.7640128310567	743.5951712968439	422.5162517430375	528.5794458775767	593.8065033144975	1888.9705200676588	5.0
326	511.5359305552151	550.4638961953552	40.826775687086865	97.47022365532482	157.89461843499	252.25527307027264	641.9450305094564	421.62805952592447	230.78507011556195	429.5764231912167	1843.713181592941	7.67
315	706.4147866054968	576.0464520300685	65.74623776215147	67.66297636151099	343.1971286418705	283.83535372329385	845.5635988161911	561.6959550490149	365.7240928717171	497.3731836917428	2416.5863953891635	20.0
41	683.3111542501032	381.84882892204223	69.8576865354179	112.56233793599195	313.2938428688735	201.88173902861905	898.2992801249939	536.2179722989291	381.07559337321027	512.10845439923	2198.3747987341426	10.33
73	571.9195503302417	576.6831826569612	55.39383105124862	139.5290573540232	229.25824338181383	233.30511620674648	684.9310015264269	585.2578349812111	308.2200452301134	465.61849827170437	1976.744985072594	12.33
396	646.2044495587193	605.2370346651429	60.374344552753975	97.21225562015636	332.8917331401092	296.1694206674706	871.3585007848957	585.7619968108793	355.41161908089146	528.6263754271672	2215.257247752138	14.67
239	835.5591833332795	685.624112002581	65.46534368835219	160.9879600175529	381.4880449466149	234.8837192550255	882.1630682856592	572.6261860966247	552.9317240964787	633.8508743652226	2363.5424941429906	8.67
320	695.9645489725813	549.2240118095788	52.47521544866516	48.280991437039454	252.08542153757773	295.7663112148728	777.8435076463049	458.0553447535497	320.4601499789103	442.42482838642735	2406.211587424849	19.67
407	668.3247423816593	633.1619925656576	74.16191477453005	84.64047412439638	279.82845460844754	305.16747432904594	873.225826613381	469.77144303361564	487.9276300038675	482.55887102674683	2048.4350925768867	8.0
238	736.2040154273301	591.1718302494598	66.86001840740224	85.96876204534206	352.3861979608253	303.8277470775276	876.6090494967825	571.5943021275322	550.5904166534684	620.7933181008896	2484.872523493821	17.33
430	708.5052885541901	512.1299064209865	42.214269811882225	56.13409628056853	265.5057475013325	291.2779178674814	833.268675091743	469.5074196772797	504.7614584338321	556.0319421715957	2292.395144075354	21.0
330	807.828849600493	614.3246526641143	89.90119015782166	110.49591669546938	374.9652519983453	298.4240279265177	1023.1812733129996	661.2508715598315	567.9592704288368	653.1332916566253	2444.6634090866546	13.67
31	736.5874238169312	603.9515726854562	68.15878720141487	88.10186110442488	207.19966589869196	260.2569175821263	948.3611030667049	436.1976030951488	504.2254527044974	540.0780478588662	1955.938684950533	5.67
478	595.635312772667	511.02858058517575	61.995787847660395	104.81915489006336	289.6606956140835	182.55283640610097	715.4124610621496	562.9393555120581	571.019207864739	543.8598359937082	2016.1421537125354	14.67
39	543.3375603597365	490.8810075275449	37.36210790602997	78.75794922767835	247.71248522184544	213.96809557579897	656.7454066807226	520.9507598392456	504.2196543935213	472.7133340574958	2032.8986840531231	18.67
192	772.1496618103993	670.8780291296504	78.50461294381692	143.57601209747548	415.86062727991913	315.2460090727996	922.922734590496	659.1340824098975	575.3447445033082	646.657937200971	2372.352011385293	10.33
462	805.0923249163574	607.149785793221	68.84341309106952	146.50407024866834	247.6736838160702	321.5028266675363	970.5590699692252	704.3824513128436	525.0499456998704	622.6754466103039	2459.1510593590406	9.33
128	568.6537517506418	527.2067906487773	73.44835062220966	78.89877686233773	361.75797397768696	304.82131600207566	735.5537799554078	529.5593075677822	479.56458850436275	518.0305266630415	2163.9776505110426	19.0
292	502.4709808604779	543.9256783303497	68.5275106601461	89.22011670195714	333.1478329242978	191.56117231055416	556.4364580725926	344.9909005109701	323.4721243142923	372.36590770868753	1688.9191023522021	9.67
45	588.9158887605037	492.0250610855844	64.76317905894575	50.27023128820086	210.90750375229666	299.9087029401045	748.6587708086697	509.37930547673596	387.263874745104	385.6054085693656	2418.0296333423653	17.67
161	737.5397816737285	627.8889515616116	65.9647622898844	133.64499611135886	210.49019487919495	285.1628561027533	905.2452868650558	516.2008397027436	466.6877618146378	568.4202516672847	2246.405790374651	9.0
321	591.9655546441718	516.568890549037	48.13534855235963	51.12325964846189	176.6542440501166	289.4541845887811	716.7244649156382	433.4047206066536	281.61911475546754	436.9522052165373	2071.6550536436384	22.0
133	775.0329985377498	615.7633849112493	64.99699756973807	131.48526681083482	306.64453015291406	327.2028048098481	975.0539709257549	675.5717653431363	471.47069337940604	551.4574363741519	2548.448659906624	12.67
442	651.1820020712511	587.1972836043402	57.640597097481105	58.49481631966462	135.34232166976872	257.3941792344263	833.6158484135594	385.97768924044385	137.6228242728924	405.94679934785694	1841.4324467214174	7.0
479	655.7941272173656	459.636243195865	64.60980898954743	98.14503822431624	271.4438848980994	231.0359277133263	813.0801882610283	581.795945486405	538.4937751973682	466.9822825993308	2190.651523069654	14.0
342	673.6058827155256	616.9678140435589	84.11541259318732	97.61047690270333	387.3940162914727	276.57003626530644	858.9920817559566	597.2352842588944	598.164098241786	613.8707067195576	2191.087137182948	15.33
185	571.4818410701841	511.1379819381974	43.55972864414636	44.406437110302264	172.34259530158457	281.96257546853894	740.7000826235826	468.83744919163587	317.1798657810397	431.76311914996757	2225.512002702499	21.0
84	627.7472056295517	559.2954380248284	59.94770952042923	109.1046182954295	246.95946684219936	318.9326122280604	772.082259660493	637.895231432578	487.796704969693	473.5572710881453	2216.7006910330556	16.0
160	688.217614882561	585.3519502830844	67.80754280797143	76.96495043727312	251.0634498667014	250.637710920021	761.0445168727655	348.6827164486234	226.1239541925293	426.76879402853956	1891.1410697653762	8.67
329	758.9904965421848	666.3136953400734	81.05013482533425	130.93779957959086	344.16544774269136	297.58293968590567	966.9890302641945	665.8118711968158	561.1783611613259	656.1389417108671	2250.8145111260474	11.67
288	611.1452489877533	542.751991350371	48.68729966842672	58.12295188752661	174.99841888687845	311.84326925555007	736.4271993726979	510.51955985082384	323.43276729956324	466.3300994866531	2456.733369201242	18.0
268	682.39720997919	637.496165903149	62.4335780028101	138.29667288386779	206.2744233442561	287.74213551520967	867.644008908611	665.1324412673417	277.49776533357357	515.3621786211215	2362.4158676498273	8.67
50	664.0261302006936	544.4227701923242	65.83760737838685	78.19034072324001	363.1126434259593	273.7751923563189	773.3913107947149	486.44689155987004	525.5738894965331	593.1799747757611	2222.2447461217125	20.0
349	681.9986111520651	650.6937272538657	62.59313983253628	136.72092865444606	315.73010416297893	305.36763518764275	874.5785874609982	656.7812330610801	406.6066183402634	533.6100201213367	2434.1509799243345	13.0
297	608.6914995867448	552.8699598490001	83.58907959204554	79.94965829915776	378.14741767910533	234.5316481763932	694.3841922649274	498.71019442407294	541.2191837189454	506.4262389065997	2053.2478414101174	20.33
471	559.7203539017615	360.3737677697849	65.55927904305138	116.6174566804402	343.06975830410704	152.81984705250525	652.22213093715	504.1421295487432	516.2708867425681	441.9337669870633	1865.2781492027652	20.33
374	417.7275932361341	472.9478887016497	49.18775449123637	52.003805069914215	154.47408726632705	197.25368235577554	536.7592283550563	380.3418745917669	281.79687520939535	413.9735064576804	1562.3826427184326	25.0
472	650.2742221849076	612.8144639043342	81.45294833967722	103.08487424958376	237.1387474712995	322.97154134159433	819.7781742624746	503.07882738666314	453.5592207485839	581.9417904181507	2081.122111400141	13.67
168	757.5225209582997	630.7669574773116	74.50135437350544	117.02519250910652	348.57571722134577	278.10665544738777	887.8961869262074	511.50346914291003	435.5683436459341	576.3543036279535	2354.629623136399	10.33
122	505.75031857088277	545.6416652954126	64.52533104812358	125.57502687108341	215.32360996924157	291.92174088577076	712.8163365409843	639.2385131273729	545.6139529242173	406.8984323413043	2020.7271442666772	16.0
383	706.24191491084	666.0069943498416	67.27937883580125	119.42300969570015	325.82899492486035	276.6307882814205	822.4065839004015	465.9134944254993	311.1969165508352	445.0125958652766	2274.16498694422	11.0
352	856.1405128337346	691.7488108722849	104.5376091361525	126.39107908170242	386.9467241456934	283.01651529929484	1057.8847088556342	585.0466371014031	584.376265626926	706.1998393145047	2453.8239112810625	7.0
414	500.9476947808797	559.1507456051122	58.981109644063395	119.7301168386267	192.84789897298018	220.37668662754018	603.1167782760721	622.7476937515456	416.66983019431814	374.09542206122705	1957.022613058714	15.0
290	644.9509430897489	563.746029283423	52.75946588632672	49.649022521430865	300.3414622378489	322.47413457268186	799.706721936901	506.9053046956856	345.53082367022176	493.6347662187162	2499.897839905819	18.67
198	499.82206582192515	581.2849784744811	57.401844965325836	125.79364210559314	242.11863165012807	271.19844814541176	674.1493224556987	622.8229792463582	452.8018858578418	484.3350854690274	2009.825360030164	16.0
424	520.3526402093094	614.2128343982612	60.16085595544194	117.39776573077168	315.37275193486596	237.16250854457857	664.4264801605052	565.4843192685148	348.8948061584929	407.2587662364971	1957.60221334935	16.0
91	718.0598853593358	547.7520240785939	59.38286095047808	51.51493585541669	269.9652983330307	287.26363061107963	824.2745507866673	482.6922364731176	442.51881060310285	495.197799098934	2391.0576032431827	20.67
379	746.5099085204915	594.4967292873558	85.34632282899777	55.92221837986309	326.5503656042926	311.93329933951026	894.9025557077925	534.2040588794237	388.79568196504994	560.7252832316518	2639.7376153300497	17.67
134	481.1281796471578	482.1188229373092	42.37130607961527	62.56535377162182	164.43331818117656	202.229018443307	603.8266583790195	441.8496048898538	254.46386476060826	427.93065212955554	1627.7255099801203	25.67
149	524.3991245359421	508.47134734039196	59.7830002081634	68.51170484301959	221.5414810547507	262.2118881681862	733.3751923835285	518.358646464604	337.0503658358018	420.31153242818846	1814.7779945209002	24.33
69	618.6874203935083	635.53148412053	54.906523465437694	114.22041071995555	263.59693339028325	282.4828828290935	783.8771314331095	546.597845111103	349.776035007144	512.6993688820036	2254.4702148837177	14.67
103	838.3263804302562	644.5999150141558	70.069083466831	132.10685942745576	336.0389456117653	312.8441019232436	989.9124672210401	675.6035302421204	575.3714915799228	625.2002477989236	2533.5782657314676	14.67
482	795.3693776537318	656.3165392370636	69.98821551114224	95.07114203901571	395.9745682815696	301.20675125180856	996.4625488527693	756.2463947389035	638.5619162253105	655.7452357138405	2656.450772053198	17.67
384	725.5324308567336	659.7925885187435	71.75255396804197	118.10071608074462	284.3342508433696	302.722419718563	941.7059413273183	653.16759393458	264.16094848410677	549.2325298688058	2397.5616012644573	7.33
459	683.7251266149825	616.9537645570282	63.79958663928139	100.77372079682291	351.83457177652	322.0717493271083	866.1379005336543	628.3883879162346	428.55045731511683	511.18938669257835	2381.550394488815	12.67
426	646.2362977387401	642.2222202756782	69.4879118829711	118.26601178571975	373.7618469638675	253.80303071058725	803.4027722262	560.2443952790786	557.1572219982738	597.7766914644583	2143.2877375382413	15.33
432	551.3591176198923	589.8046480585208	58.54467897867651	132.83807974708213	235.04411885857863	187.0754469515372	650.1988884644558	491.76172252940654	499.0324675175352	557.6293824025013	1967.3908277895307	11.67
421	636.3077997354025	509.7778555908966	44.215376504919156	40.87464618812847	182.27405149709983	308.6330200224903	760.7814473020043	457.4098206539328	285.80789160724174	477.78562148821527	2372.8160876148318	21.33
120	639.7028236426806	494.6692833068768	77.36681437197907	99.07481652379484	271.1552885333795	278.91138449076294	823.8090438478931	592.901807881908	401.5278267061288	485.561195355933	2279.9400064388738	13.0
147	643.0027299951513	620.4602596994096	65.2612148673343	141.24803285518078	390.0730624749076	308.3673860833712	795.1148718821269	642.3762322836216	602.5529108331434	571.29688489351	2347.806388960034	12.33
334	466.18098510340127	470.70353795046304	58.185414098368135	50.253738330980994	162.5603585774369	245.17722066581354	615.7994772453635	410.64093560803747	255.61714646659138	367.2890181988232	1715.11270445065	24.0
142	679.8657522006473	492.527324402354	56.68724496346658	96.41283616689957	238.4221222239168	237.1271680724842	836.6995386511687	545.975369915195	282.7617497377842	486.7506610730451	2218.6589620843533	13.0
229	714.9589374341771	448.8165923337962	77.6367114092056	59.54083052736865	200.62888421283324	193.37403437109515	812.3424169672087	345.6258979964925	411.4795123305038	528.207321377038	1972.4029990433646	9.0
362	505.5962735114367	486.6916955915536	54.93693968635488	75.16899352293737	192.475026826004	233.05821824136754	628.9365928292494	536.9337169915608	315.8726911588649	449.8808996974148	1933.6515442888956	18.33
53	681.7723505348035	588.795612220404	73.04177188955558	63.021333208599394	116.93133519297449	288.22781760795294	879.8750427569781	491.7842433356264	115.07014582003296	496.907994002548	1934.8644691918153	3.33
131	628.3144593926653	439.45125797955654	65.14999329893568	59.08787101204994	245.76427326973615	266.54529878380816	804.2055597603066	439.1924493158519	481.9020605885242	548.4453178011114	2146.2702817075196	21.67
100	710.4825881390772	650.3201281774925	62.95487998806599	113.95815459334965	345.1243693106744	294.4762049133311	804.9870117884161	487.33822274387984	509.5259921440024	499.78606455824	2181.746700797051	10.0
474	578.8943147674262	258.20503770863786	37.230326300367416	37.57478038015249	180.50447144830954	176.1368473325292	683.8769572384496	365.21556819461375	285.25833036854146	399.54815650176016	1713.1658095419143	24.33
188	645.8397724089161	610.4764389197186	72.37342753118561	61.912799621345066	260.38061007167346	274.6098067277363	824.6036037781075	488.66177865936004	295.2134382416482	437.2613862671209	1981.6711361792266	4.67
5	619.9482216496622	548.5590722859857	57.807203026743004	74.1504816795422	303.72360154273207	271.0353906549985	735.621810282783	579.396185655742	308.11215489595656	447.26936408901105	2208.5278418293524	20.0
101	791.4962405987959	725.2315205320563	80.58927517304646	133.70703011711203	217.75235134937026	291.3424906812968	948.4426969909783	586.8189470182058	281.133179153696	531.1253786596013	2421.609412437648	9.0
447	447.8666806266074	482.9081215652663	52.765742255976264	50.5980607568126	194.27646950776736	207.18069220238172	599.3584127892457	392.6682234559228	289.9288963169666	437.9006011671623	1420.164194551749	26.67
205	617.234202963528	576.2050030639675	62.31370759537432	64.19574561669201	291.3827906175093	277.15272959460117	813.7886607354565	543.4132685354174	376.4853295961105	503.00831253787777	2080.8090272370423	22.67
325	778.0117227057906	577.1161957326457	52.41911541610691	72.8961190256665	253.75602559191336	309.9691186762376	915.9522963958148	559.5088124690775	504.71563519251924	607.4004083173932	2555.5021381871975	18.67
347	769.178200276465	645.4925580592051	62.60986741410582	125.68970610145128	321.20292999973185	274.97054597909164	908.1716957583631	515.6644750495049	317.4098322842276	548.109150908574	2367.693735671789	9.33
23	820.6822598848154	703.9005010565007	79.28840585036461	134.18167610982587	410.10600097485343	327.2559625285658	1033.6210100688797	708.2807397557609	585.0588783073687	693.5894029015016	2514.9492190780725	10.67
223	692.5782573066219	405.74567744897513	80.50697910547906	64.3833323119267	302.8110636968619	228.02753954098654	820.8356237535181	342.53947319803814	482.32196003891545	528.6117726902382	2129.9028343994314	11.0
3	550.6356838215519	575.9268487736388	39.70137004917841	108.47561120727077	187.7468772671113	267.2080192521789	662.7621196287248	553.5845798894097	315.6778725068686	396.9761974655137	1950.4397357885407	16.67
138	621.6942582888158	535.7839508346875	73.04928482356772	124.6230257455544	364.13158330631586	234.75172512538882	840.1810379178872	563.3664366813181	596.1323321905794	609.8314031316247	2120.4862826405424	15.0
434	507.15171294453603	529.6704530462313	62.44865178233716	82.68275847058266	209.35515332896549	251.09834127045193	689.298219306102	534.3280950187259	389.7790560689586	522.2782408755953	1834.4738788998504	22.67
27	779.6370247115959	627.1940482357575	76.80064413461275	107.27034447669119	284.588756934854	314.99662385721825	886.560891201069	512.703972051044	277.3504638103532	575.1717202411206	2322.1055549233265	7.33
70	738.5727595953746	567.415118555127	53.21699503116049	59.14984027771357	306.9998425344217	322.17592066868747	859.7002962259871	488.6316894918107	525.5561051760128	583.1660022144697	2375.48273304498	21.33
312	657.2927281068932	598.2423213297326	63.39144507213912	109.60128990326984	227.33239668197436	289.1886924630628	817.1279647624427	652.6924328983741	288.30327597388026	485.5234504798602	2416.197792697962	18.33
418	696.2125268489046	613.3150757184281	74.13091717672036	96.53425586639831	396.32343202833994	296.3071818092404	898.8143698084929	619.342896087614	554.4313941960199	614.6805190680242	2315.8151279123063	19.67
181	760.0000536247035	592.2530394286499	66.5344640506004	140.14795253150177	238.98645921944583	324.0669056506054	900.5586087446102	657.2000953983498	323.0244755297404	530.5300238925286	2331.607582843838	10.33
363	487.8653661772119	513.5716149632806	44.298662236559395	74.93505150696092	141.13660348827358	223.65451532289305	645.4436734801958	522.3257613170058	240.36551922034712	430.69160132847867	1862.8536351451505	22.33
93	674.1500966582269	527.1707581590737	49.05480361124742	76.28737523397417	249.33527511512702	210.81545755104884	658.8079847043396	384.4436843626009	484.818224241289	490.3039122869389	2010.7757872546413	10.0
171	718.2794488522459	430.23359339856705	70.46006064269024	112.09429719407409	376.6156122433066	249.42840558683838	913.2456745483042	533.4177745883112	573.6999433081868	594.6858437736479	2338.377620813636	11.33
20	564.6058699224769	488.9753135726732	51.768822183580845	38.17856232817565	183.36535123684587	266.84778214536664	715.9311444307151	424.2086299650862	253.2778817481592	451.00870699347075	1729.238387588312	25.33
57	718.3588058776456	425.62693161061776	93.28222139223082	68.34891738166783	325.77545194088606	214.95768030897878	827.5249789142732	467.7145471828132	451.00870691948535	515.4403572744093	2088.6113013557583	11.67
416	780.6421620552613	665.1045813663844	79.20251763612202	91.13590063292031	343.8999507747766	283.89497685776473	942.3902070236368	476.68911970639243	513.5814262500556	623.3034243506094	2330.1639650143675	10.0
252	724.5900931696264	588.0740961728704	66.23923825895348	73.7974609786002	392.0080351854212	331.0572615353394	884.6012621861096	521.6274967141079	533.3295591209081	602.6580884435281	2527.987019549012	17.67
279	498.32741128529494	374.4749424002223	56.27837836914107	77.41243629688594	179.03846961144714	211.59332623990053	727.5854492349753	455.2551258581782	356.7916066204034	464.9812118429534	1706.5935523820394	23.67
163	597.2370619527268	319.945336920185	54.66682654133114	38.0933864363806	169.33146645732384	185.0368724333661	711.254855988931	274.98582831809273	210.5064046622348	336.74797898814916	1924.5802447926815	11.67
453	771.1047524863662	664.6903854450314	69.63174579185167	135.51350641514512	351.19635124008835	347.63632456083764	921.1824491984255	665.1398985161271	323.18408569678434	604.5517065365349	2542.6133436675655	8.67
