N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
64.08019918	69.53923071	32.15531724	1.64092322	28.53384116	43.05404665	4.910219581	264.9	50.34937534	14.30157252	87.0006059	70.04288202	110.0589274	14.40395865	126.8821101	68.12661089	0.196922768	66.48364853	1.890656493	45.85843548	0.9
111.5339486	50.93614752	5.474492323	45.95881992	7.486099371	45.27465715	25.94313342	244.2	39.1547602	11.21555378	83.84067474	18.85947959	56.48604183	39.25150462	81.12478278	51.38710731	116.0290639	23.97446392	21.45586099	32.58598562	13.56
53.507619	21.09287664	29.97801284	19.07783288	51.74842287	42.89291362	42.2101241	19.5	141.3986901	38.57572768	40.00507334	66.01328876	72.63980625	89.05181163	23.091581	25.02904229	7.548180192	69.71249563	56.05345172	112.9925625	8.7
88.70858735	99.12442641	5.804551854	62.84187325	141.5857202	63.07720857	34.36288943	434.7	21.51080914	44.82434503	19.04796605	17.36041307	75.96140173	89.41524582	14.9656942	80.93329499	14.33552202	29.77789526	59.76560559	50.35264258	6.84
15.91906542	78.34108102	47.38123961	65.73975897	17.79461911	36.88867634	27.09836993	207.9	75.56455409	25.14860429	33.50272565	0.646530345	47.87000847	59.10946337	67.47514117	59.64525175	41.78107801	40.23128682	77.28463366	88.22281866	0.94
109.1934766	55.77379524	84.81752848	2.720768538	52.98866314	43.69184493	38.2379256	241.8	90.36348282	25.31436222	58.706304	80.90895484	124.3316906	63.71906263	6.367193609	81.54916332	6.301379403	23.74927584	23.21178826	5.764290483	9.91
29.01205984	71.94750365	21.13806501	64.83735525	47.78926213	112.9996933	10.74182589	126.6	21.43264665	23.30478723	60.96575722	5.445172678	2.666869992	25.47585758	10.47218489	30.53412074	34.10616368	43.71556794	35.82969605	14.44034408	14.24
1.69148976	88.17997132	22.66916231	41.12504457	57.89909347	140.9852942	84.9249635	75.6	118.1740697	19.24134669	145.393832	94.34229412	88.14957483	64.51610248	14.26757047	39.19364323	66.25466827	76.27463242	49.71339427	59.88301997	11.16
64.3741521	17.77070615	24.81586136	7.17632468	59.38108196	41.71265532	14.51430572	156.9	56.52468061	137.4622322	13.64492817	121.8274237	66.84181646	97.27939796	72.75216524	18.27095617	61.12978753	72.26343427	43.13219712	7.994543423	4.56
17.75014074	30.45569777	73.17603439	69.06403524	34.26043998	67.12274237	22.91476158	139.2	24.97424943	44.69318854	77.70306586	91.57692565	84.67709483	91.80083467	30.29676548	16.74618041	31.74903911	31.78968152	65.94450685	51.28650032	15.53
58.38905676	20.46325912	3.315740796	21.16608705	63.26524605	29.16275944	17.58714296	34.8	51.46781112	141.5317838	91.0396515	22.1773127	61.26043717	72.09235285	38.9334987	13.52865567	26.45262226	15.6233022	127.394974	30.27176981	13.25
99.8351326	78.0132129	14.29576047	29.71705913	138.308165	84.30158539	48.30432851	451.2	66.08404694	11.0702687	38.4912068	50.86497187	70.61214697	82.12072767	93.70790789	117.7188496	56.17499825	96.48202516	123.4956749	2.596920536	5.49
120.7647542	70.76612123	104.7029688	34.92172528	36.72344329	113.4615304	22.52196064	42.3	35.48170609	44.3980977	13.99048123	14.94306697	84.75008202	80.91693756	101.0482932	0.883928395	1.202585637	20.59751471	78.52836746	65.75929036	8.05
58.5490443	31.95898467	30.29926525	41.30536513	61.86437756	88.81318616	22.7684277	166.5	122.7931157	44.00471487	26.9521842	24.5891259	73.52116879	34.49122213	54.02384095	142.0040906	36.56585847	68.20463752	43.68389525	22.66185476	7.98
103.2265045	134.1360131	54.56581878	29.16108615	4.24856438	20.94104818	35.90469565	117.6	55.62454376	32.8841525	76.24194191	23.76855754	65.91886835	18.15721634	22.2876517	62.24672466	28.02782399	28.35057048	11.21559187	50.25529984	5.02
63.27531523	52.20085286	48.72355957	64.63287339	91.02945002	84.86120387	25.90178024	123.6	95.04437433	18.48748005	49.30043902	0.196955797	135.682437	36.17448443	18.95264364	139.2733544	12.71447468	70.1171957	79.29596643	16.22647603	8.68
27.98080691	87.28494517	60.91472779	62.54716491	48.52522262	1.383393238	43.0543594	116.7	56.34051451	23.49807385	117.8910668	93.35569042	82.03410293	90.91959373	14.299528	64.1385454	79.64593125	25.6043089	9.452379479	37.32103087	9.81
15.86785474	11.11794486	31.56255901	72.63852769	59.61321019	87.27135438	11.16409032	482.1	103.7073383	46.10968696	11.50027683	8.427059653	34.19960565	1.715354204	66.46968199	5.113788386	52.2354221	36.66568281	19.27227567	58.85329268	12.13
78.35054136	58.7510181	77.64828411	10.56997009	22.21706555	52.49033378	36.0617641	323.7	94.07663949	33.65578909	38.36182082	4.478815216	33.2298025	41.20269197	32.56937431	81.16552847	81.86755784	43.59187616	34.69861546	70.10085307	12.33
94.55185839	140.8764382	92.33743402	67.68900921	67.10430253	84.6850779	26.81201175	247.8	14.88512667	48.19411514	39.59267744	64.18375323	84.25543116	37.16501002	6.872910015	60.40732106	27.56423818	44.57925203	55.45800993	98.39849574	1.45
39.02870208	23.54856621	40.73422494	36.20372253	15.0688898	81.01361654	11.62971803	126.0	119.85723	27.85880022	17.72812424	133.1221347	86.08108855	75.57797293	16.43705979	24.61609724	33.21183211	12.04612777	48.79695448	17.41887019	12.4
35.71112687	101.244066	46.84315525	64.78980681	2.042006194	8.578999357	67.45304902	282.0	96.06994147	74.5206332	34.73436902	104.9874543	98.11787747	50.17335526	35.81221215	77.95928173	74.14515686	75.36394094	96.2820808	7.691535326	14.88
2.961079061	134.7265316	34.89555164	17.40292566	38.08699603	9.12822426	48.16240273	292.2	16.95911348	4.049863291	34.42424345	102.5526272	146.6550623	92.89418266	23.65259532	75.35903981	45.14797991	23.2486921	71.46398122	12.52307313	10.6
71.50389076	8.585144751	26.97355081	66.58614043	42.13956172	51.75000847	3.317568938	131.1	50.84846051	70.9090468	49.86486167	75.75232454	2.725410229	47.21459496	21.25695072	80.59323622	9.989975757	31.15964049	14.61691958	120.6459455	8.42
25.71155139	111.6522567	45.64525879	13.03241905	127.6549296	2.041754889	27.12798834	27.6	110.3330279	38.32801096	66.47973382	81.1861126	67.59719381	44.06826675	5.263513046	72.32580907	14.75185078	24.64663711	47.79841369	0.985248637	10.28
120.8143741	91.99317687	86.57097864	31.21764515	33.9692146	2.189421345	31.27360674	82.8	89.27051556	81.31051574	60.68298084	39.22412219	64.98013853	123.4647296	87.75932029	81.7915543	33.9952239	98.38364323	95.95756041	5.589716716	1.61
11.5817696	53.36862002	7.50937031	143.2676964	46.94059031	43.86892458	79.29136297	332.7	113.6060607	37.76836905	117.5823209	7.167386216	106.3522958	81.63740865	49.3943662	127.7844989	14.17412565	63.03239743	65.51400313	81.33983385	7.88
99.36832706	52.51676073	27.0743799	23.33177695	100.7790624	29.16250777	72.2819316	351.9	117.8722857	4.750332013	86.83684405	72.40785438	58.6167459	25.80443051	71.3753849	85.81279181	66.53343284	88.01015416	37.98921022	65.3737109	9.15
89.19647618	15.64969545	29.2529365	0.111833347	91.84134763	13.43642538	37.45418384	138.0	60.80357885	33.91210003	14.57510764	4.60418498	114.6781	28.85012543	90.26064837	42.41099186	71.10015984	72.21891019	15.54507891	85.64767516	11.63
38.55795184	103.984455	47.55170855	61.33657858	78.34919047	25.26817346	26.66902454	330.0	74.6470607	17.26312053	5.067726297	2.982898911	11.01921793	83.50930787	49.4928413	117.8636601	10.9017048	25.38442777	62.34394065	39.76336072	13.81
54.34565201	57.58313163	35.76901645	13.14405353	42.50360514	72.47009232	36.97747872	245.7	22.81631005	42.10414527	33.21251645	59.22519739	91.9153456	67.98130505	31.35507203	8.745153443	4.570102096	15.86255669	50.95698547	67.28631024	8.29
90.91525277	138.1641603	10.92400038	99.25207125	22.84026512	28.9771047	25.70681089	407.4	86.25809668	47.73069691	73.40883603	7.617100423	112.1993353	74.89833171	5.948786497	3.139093051	12.11018328	77.4081438	66.10039392	146.6459089	6.24
104.1951613	143.1666071	29.13188495	57.42278225	12.2173823	15.91576977	11.24877227	472.5	141.8008032	16.65188159	72.93394092	20.90106071	81.06686876	92.2794313	82.65177025	10.66525905	60.73428881	24.79899158	26.58123667	23.04275932	12.06
89.90244733	92.1564023	70.95142908	42.98671399	39.12048881	50.86418442	33.89865273	145.8	127.3269376	0.510366095	96.87007855	16.27988179	85.29475752	88.90054098	41.8868837	45.60734224	36.74422674	65.81185068	34.32286437	43.99857101	12.77
98.11442335	25.98104075	17.61102487	32.56619127	99.91038509	98.62260155	30.76170778	210.3	99.82697444	17.72734468	144.7639074	92.4552057	26.89654572	27.1579402	21.51838737	83.97739373	43.18147077	48.90700384	34.54900785	29.34524002	14.25
56.06188961	56.16948149	8.282432287	33.57993513	138.2063108	79.27445791	11.17430727	301.8	81.02819343	94.82455714	71.8283816	37.57966814	77.62376492	112.765004	69.68681178	104.1535676	84.82758235	47.50401399	32.87684657	48.36052724	7.64
4.225897199	19.24248534	81.0525169	76.94118065	49.73663513	83.65192571	7.365496085	77.1	129.1284558	32.30679697	22.47671342	66.56176889	57.87341229	64.90511529	85.83113265	137.9473989	44.16448322	3.222416207	14.10874476	93.45303997	13.05
74.59090379	72.79752824	59.24303741	39.55141836	83.65606733	25.19300422	14.38107768	260.1	59.96050838	45.87303363	85.72627808	77.36069223	148.6051357	75.34090438	10.38824127	9.822086075	62.09819822	88.36100364	3.568462054	88.34798434	0.43
43.05262569	30.23207303	37.80071779	109.0964955	32.73458983	1.572866822	42.01106125	454.2	54.81627689	68.54017068	20.52839867	35.21692654	99.42409711	53.04471265	9.459329978	67.46531088	45.35015732	17.69164184	9.272950036	9.600129543	5.08
79.76198766	48.23527605	9.942895739	42.07197648	8.434952764	4.015171631	63.54732621	457.8	14.86265191	5.811746856	0.891545075	61.6185627	127.2759585	15.80844265	14.88537003	139.6996842	36.39350005	57.26986502	126.0559581	18.67157013	10.63
83.19448624	80.03708368	2.969830357	33.28673564	32.74142882	80.07470918	1.852899396	102.9	22.9476899	26.88091165	64.58562137	17.90786965	59.85383427	83.39140448	22.60345869	35.76146706	29.74712241	3.517437515	17.4944735	26.81223003	12.95
5.567520524	99.40948416	19.86611534	93.80371115	5.367966711	39.86720993	12.57910411	429.0	93.62922771	75.01584082	33.7128519	108.112201	11.15791319	125.0135624	61.70437267	7.772694175	78.14399787	38.03649173	36.2941399	30.5235708	5.56
54.88428938	142.7216739	8.408160379	0.107828376	84.28367286	136.1238554	91.2917507	369.0	55.64377321	44.26806648	61.13238799	52.30922834	133.000757	77.00692095	12.82111014	2.351879944	35.37637534	27.85093702	2.309204701	2.019160436	14.7
0.426363936	35.24999721	19.6042064	28.07024433	5.000276278	77.4130358	0.735075787	437.4	85.8610486	122.7088831	44.99255241	83.8478056	47.14303091	60.42778015	29.8963204	57.81483205	75.48385589	31.91959011	44.23664186	22.24356722	8.16
86.85197758	69.13718276	64.25846378	7.035639346	74.31056141	9.28847683	93.48496837	375.6	142.9188116	30.03310209	61.15048282	51.84182672	108.4239938	99.9988368	28.41705576	132.9843317	0.374845431	37.80419785	24.11334896	32.2904142	7.75
35.50833846	62.11030167	54.13318244	42.32348973	62.49986448	36.43273886	36.9195699	313.8	9.549239902	16.41308887	16.29974705	36.04107159	60.12538581	90.27583438	126.5431638	97.51712988	51.47326088	52.19841715	40.39404857	9.73612749	9.11
31.01329819	32.11883485	68.63874725	79.03984985	75.27294587	7.457563379	29.13304025	295.8	125.4551427	3.928011614	24.21323093	26.6913508	138.9431582	26.80924437	13.7988371	99.62320511	84.09693229	67.17734795	58.38840575	59.58894715	14.19
84.37603763	133.4303807	10.17931787	48.04340094	145.7214945	21.77352456	16.53138961	120.6	20.62475489	8.060204505	36.85275428	42.75514574	81.13950089	72.98206523	10.38385336	34.29508547	46.73136764	35.56538645	80.60441921	21.91983146	14.35
120.1258099	146.0977203	38.44161962	140.4748616	10.93149175	60.65099258	25.30176467	295.5	41.12482639	126.1183094	49.13579424	30.77899424	72.06323428	88.85341128	39.37868643	40.48093287	21.32399867	48.10225823	98.75457854	25.26403931	9.59
91.76613625	22.99630283	19.30662123	8.420040192	2.172819671	95.81823115	27.56814705	441.9	49.96032231	1.289549763	69.0870562	73.2688866	25.87188696	12.24312702	21.95665552	63.23897473	98.63777413	24.32479005	58.92844628	89.26212266	12.26
95.64116017	61.25121179	3.339429947	47.3305914	21.10697487	53.59723326	36.18926722	309.9	7.061361845	104.0502076	44.37468069	69.54882768	56.49243736	94.97210525	58.17735693	123.1895221	68.70848645	48.71551272	17.61742019	24.05816116	5.22
75.84478351	0.57616462	8.296600134	2.62573406	1.974895801	31.08211839	22.16944699	456.0	40.14352018	19.62113628	8.905842091	47.11998384	32.64169221	99.65716259	49.90666426	66.10655311	22.32970876	84.07314489	50.09325665	49.28745345	16.05
27.93679251	19.68776291	45.96068754	81.54385421	46.26226623	39.70705929	16.34427421	211.8	57.79856099	52.92188489	19.38340166	44.96132169	138.4754889	107.0436943	9.267948975	63.11246758	6.234055811	14.30014699	7.249967084	17.23499427	12.91
92.68818548	82.08520094	18.91624309	11.65493327	34.55892308	147.3852851	34.80777585	237.3	57.44854648	24.63556485	49.95148286	10.64054856	43.97689646	72.84349744	37.49366288	88.64922792	47.74004327	82.98768232	2.728294911	2.608764083	4.28
36.269444	115.6973302	51.16893544	48.0509241	93.34313592	69.15378833	29.62104622	252.6	63.36457469	7.96503078	93.4162618	137.8426212	51.85042965	58.72564366	86.83091471	56.13847625	0.255656536	21.45829789	48.19571977	124.8553306	11.28
26.3670089	85.22653192	14.15847052	69.47819772	97.39980223	23.44513804	46.76345622	15.3	59.99768632	24.85490359	6.768206139	64.024414	75.89376032	65.11989935	47.82614703	72.62458704	19.54960066	22.43843676	79.05136186	72.24668078	6.71
65.44984888	143.7489249	105.541549	90.17894033	81.05604498	54.16989401	26.87028191	435.9	89.78001814	49.72905732	75.72010684	71.78603208	35.18571825	46.54868293	32.13298219	96.38925632	75.44419521	112.5385769	27.74691579	39.61582487	10.8
35.18678162	60.03477278	45.07200421	5.224481635	17.410063	85.01671633	47.42107808	215.1	21.62672694	43.56760751	14.6598069	65.26339543	38.18894282	51.43464678	2.80106065	95.93606946	19.33118845	24.7566733	60.6466333	97.52297699	5.82
9.105321407	81.09174481	10.2605036	14.8241841	20.036502	35.13939059	9.40707975	146.1	121.7864268	92.0042158	0.533082315	4.468597078	35.8575858	70.3727901	27.01361778	113.097344	6.220984892	43.3094086	15.13829206	47.14879964	14.0
16.78117954	139.8172175	52.18798986	8.036823153	65.94555872	47.0454096	45.32478465	30.0	42.74386111	41.95233485	44.08287646	13.70593831	35.05712019	131.4306669	3.037662354	27.80716957	91.89449066	77.99698144	2.987235206	75.89424245	8.92
115.2031263	34.5947187	30.97232521	14.47242552	67.27460875	116.4922077	24.68528595	43.8	30.16101891	91.7496797	31.89503834	34.60638676	95.60713499	40.61747279	42.12772063	67.98183255	83.0431225	71.48965946	37.6197535	27.55520096	2.69
108.286095	33.91578944	25.96244721	93.99226849	38.20566682	16.71969925	11.0834702	11.4	44.65236746	41.71741238	11.28072469	45.22340692	91.75383489	101.694846	92.39186862	96.98486395	15.65501472	85.85763981	38.60239952	30.42028796	0.97
58.36324215	61.02653676	88.37302989	69.07049989	31.4251185	92.51414573	40.16294776	81.6	44.38489956	115.3263679	78.97940316	87.70996657	140.9862243	40.42949378	17.42064312	67.99142009	23.75464712	63.49225734	41.95268325	28.18921353	6.21
50.95281451	9.381863597	5.363443051	116.0574447	4.248677651	46.49301968	21.51952614	469.8	99.18575502	21.52965745	6.639197785	46.63943135	52.7693546	81.14050091	91.67028388	96.99109189	41.12634904	19.18715825	41.78858892	3.699713005	13.36
96.05625112	79.40025708	8.858265027	59.74220772	26.83240803	79.94284085	75.25648426	271.2	82.19078556	3.927975357	8.024763464	73.25519746	100.8750029	30.07413362	40.55250457	48.80091386	39.19191334	141.157311	63.35426005	42.15089722	3.09
52.80361808	86.46746806	3.821220789	64.76451457	15.25690647	67.83936006	32.65721452	180.9	70.79660653	6.933352417	22.82429724	91.48876718	70.56634338	80.29053728	11.01671016	75.36558571	5.357928756	54.19934288	91.7678233	26.21113305	0.53
93.2859792	38.343659	89.21311862	0.473383809	9.325822602	77.83574507	32.42507697	320.4	12.6670549	41.22123594	45.24646721	14.21582622	24.83341341	85.56644328	26.79500373	61.592553	11.35519979	113.6999024	110.6929355	93.36683871	9.17
87.30124684	106.725415	45.42631852	19.91237983	42.91516043	80.17459264	30.73153558	6.0	16.60907455	19.57359394	47.06889351	37.38690245	21.47417871	84.79249433	18.57884516	48.06702492	35.75891398	25.3393158	58.5442453	70.00424949	10.09
40.25979495	119.2577934	18.01858382	114.4024973	38.63113223	41.68213925	19.21258355	169.5	47.32575495	48.83670363	70.95704534	48.143255	80.02451618	149.7009275	52.96353896	84.45883413	36.3030841	42.79055879	24.89400245	17.47611045	1.4
6.446251472	128.9301404	48.16862305	111.8122282	97.90862229	41.40686951	30.11526562	395.1	82.15641759	8.927379871	54.80884898	42.90204728	37.12025437	82.89331917	112.9351067	14.48610117	50.97522442	41.20894313	18.78842686	28.69415171	5.76
67.93871751	149.5098544	38.80257947	13.90252943	57.84671103	9.88983151	49.04026385	377.7	84.58949096	81.24861804	64.70877772	5.625988336	66.12396357	58.17260358	87.794595	79.99735695	47.61631415	34.83046464	9.876331943	97.92512303	7.12
35.25649243	59.75097243	17.3923743	70.84304842	43.62700754	35.31294036	18.53109602	307.8	31.51113436	1.390810143	18.79801327	88.13779721	104.0910594	112.123472	91.60184281	66.76086424	145.8381565	35.90079916	5.253945483	16.33124098	7.31
23.16384391	51.48282645	61.20949522	88.84465865	11.47484392	13.90629699	30.03044132	439.5	53.38783577	65.70269923	80.63788871	46.35196382	120.2827659	81.6470382	1.727809185	37.01747596	33.60399762	43.28095161	72.0510971	65.87945831	2.75
108.4454428	8.988646771	93.17290361	40.38366353	17.65816019	99.5634243	4.428834306	106.5	135.3384312	47.78207116	16.17312003	91.87809927	60.9601866	15.76417998	43.46450756	131.9284085	83.29382329	48.36970977	28.24634778	53.9820845	16.03
124.9976927	67.64023563	20.71407618	85.44160158	3.167478408	82.82034998	34.91873086	278.4	73.34769642	91.75616018	29.72689642	15.90815039	137.6065524	21.70144136	27.73488368	116.335773	35.75228208	27.72097376	49.86563482	50.96647131	8.53
114.3259681	75.92680765	34.83089252	30.37804487	84.16326902	31.73630549	18.20735282	371.1	88.52265442	13.65683407	16.32292171	76.08694572	108.9729406	64.31135422	25.95685271	135.3985036	27.72765418	44.94230687	11.88655016	14.85864527	4.07
112.7544019	98.03027615	59.89818161	78.08430432	10.76640113	93.08950041	95.90317669	420.6	5.242062136	10.72325809	3.948699286	33.62816341	72.20998971	15.27862054	6.15052575	98.58117407	69.60372842	99.51368528	11.56406599	26.09923522	5.19
50.80697112	123.0115805	25.10729023	92.80982348	11.50773598	39.30644894	46.44264767	201.6	2.577322763	5.153132722	57.90730541	4.249011796	74.85135279	57.94904908	32.55746534	39.1380181	8.796962676	9.563996538	26.22851654	1.576495913	7.49
89.49730491	100.9808481	26.5129666	43.52576761	2.930843447	71.9938258	18.88111884	90.0	59.68752883	14.8118265	20.89049649	27.14146079	47.4772028	63.44535757	19.43172364	12.11622789	25.37506327	12.47459884	8.819870543	42.27791252	9.44
63.90008072	43.20531389	46.1198336	83.00524173	40.35454732	93.55376701	0.626825947	405.6	27.39124593	9.300902644	45.60118303	29.34215585	108.2471075	27.5216058	141.989334	51.36170317	35.56935398	23.35222218	99.4544226	99.52080817	9.14
78.49573394	13.97145106	38.04972283	89.25973607	49.2468344	73.78314734	18.55000963	233.7	26.07049994	39.71156495	39.88667423	0.502788863	134.9775826	80.00448392	48.80418579	126.0182807	42.64576779	97.76760112	144.3518535	71.01380663	9.07
53.15469397	61.50235029	7.850704644	1.000627505	31.79893032	102.3064943	23.43946307	45.3	51.17918851	33.04842527	49.40620437	22.76700675	135.1655306	48.46099516	32.58052572	114.3551363	68.38727325	24.62027174	30.53210927	69.69415581	6.0
145.8909064	91.87121632	92.19108787	81.02986083	24.96510697	95.4178056	13.66704795	465.9	26.01468897	20.9273876	43.97187863	62.41827238	73.15404577	58.38197352	32.18619864	73.14199633	66.14842354	29.63583914	2.15327178	97.57426566	7.56
21.87241088	61.31444324	35.61389443	2.328472521	76.77547462	11.20602967	77.70829451	28.8	31.74405758	6.939326983	2.223623694	48.39362713	84.73809115	77.42720515	82.12845006	3.300892947	23.17924817	118.6092749	133.9355465	27.57167567	3.21
110.1709175	61.25040185	41.99943671	14.43463988	62.69930767	133.8314831	18.47700393	318.9	111.8557072	57.85535505	12.32533487	54.39333303	88.99474356	56.202891	32.9672397	28.37100671	43.33765535	26.74349286	149.1568581	44.44556135	3.38
56.98691011	65.87913003	28.9239245	22.74079086	10.56001465	66.04007016	30.69542137	332.1	90.2603919	18.94472278	41.7114481	16.40309198	87.70378818	147.5382691	20.57389478	86.5657416	15.41987416	27.4666574	54.06079041	15.0607713	9.04
65.01397268	57.13187299	6.28800151	6.230072908	61.23473688	51.72086562	63.65962097	261.0	67.17093008	16.3090396	20.66641183	32.83273783	99.62386614	60.8458478	45.10455537	89.9273379	82.51912076	60.44575622	49.21277315	5.927097863	9.39
69.3755261	27.26590894	37.69487649	19.29640235	87.11392086	9.104737384	17.4187096	283.5	71.80128464	76.77325519	16.88496605	48.54660487	45.91406808	11.42115285	30.12219405	5.515776068	44.97355979	79.42831144	61.44263181	36.1033968	1.42
63.18996748	55.65606684	1.172191812	1.805931877	81.35387763	81.33643126	37.74304772	73.8	83.39220547	2.104518849	29.52112922	84.33159735	68.46391325	92.22732523	14.07229893	63.59077562	31.85281833	24.33845465	9.095592183	16.75151646	0.52
88.16902745	76.12423024	36.25377428	22.63358355	45.32074084	17.70576432	35.88212846	273.6	60.93725791	34.54310881	18.62274306	2.193099656	60.9153221	77.85641354	71.54929653	25.03196015	35.93266773	18.75641709	75.36278304	33.09022073	5.47
2.732636374	87.15521248	3.865349097	36.1624723	85.53798691	18.2965098	32.45998659	112.8	19.827597	91.34088126	47.138814	80.70900031	9.660271022	124.3450032	17.36632906	133.0682883	29.88158989	12.48495384	35.39550555	33.56132201	8.79
50.36112829	21.31687551	37.4804268	109.6925335	18.6589962	44.68159712	23.57078535	165.3	80.63019006	34.94973614	65.26248089	15.6969354	34.84168572	121.8004694	4.597575266	114.093309	5.66212707	34.18584565	3.594641909	35.40751568	15.02
118.3575335	40.21822782	37.83937445	33.21538336	97.11363172	16.19565367	2.765346674	361.8	92.80079333	89.47061427	73.31923834	93.45696261	36.37321893	14.646533	31.30020711	74.74426931	116.6442233	44.14442588	7.707266053	15.9434468	14.14
