N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
1	0	0	1	0	1	0	227.4	0	0	0	0	1	0	1	0	1	0	0	0	59.4317426119
1	1	0	2	0	1	0	434.1	1	0	0	0	1	1	1	0	0	0	0	0	188.812446313
0	0	0	1	0	0	0	89.7	0	0	0	1	2	1	1	0	0	0	0	0	7.75913724985
1	0	0	1	0	0	0	363.9	0	0	0	0	0	0	0	1	1	1	0	0	169.648678895
0	0	0	1	1	0	0	108.3	0	0	0	0	1	0	0	0	1	0	1	0	41.572832247
1	0	0	2	0	1	0	240.3	0	0	0	0	2	0	2	1	2	0	1	1	89.374956933
0	1	0	1	0	0	0	294.0	0	1	0	0	1	1	2	0	0	1	0	0	113.838213435
1	1	0	1	0	0	1	435.0	0	0	1	0	0	0	0	0	2	0	0	0	152.036000104
1	0	0	1	0	1	0	118.2	0	0	1	1	1	0	1	1	1	0	0	0	42.5796977811
0	0	0	1	0	0	0	93.9	0	0	0	0	1	1	1	1	1	1	0	0	5.79117137765
1	0	0	1	0	1	0	95.4	0	0	2	0	0	1	0	0	0	0	1	1	17.0946075228
0	1	0	0	0	1	0	310.2	0	0	1	0	0	0	0	0	0	0	0	1	111.207718848
2	0	0	1	0	0	1	174.9	1	1	1	0	0	0	1	1	0	0	0	0	57.4341211732
1	1	0	0	0	2	0	92.7	0	0	1	0	0	0	1	1	0	0	0	0	28.6103837188
1	0	0	1	1	1	0	39.9	0	0	0	0	0	0	1	0	0	0	0	0	15.4042154081
0	0	0	1	0	1	1	205.8	0	0	0	0	0	2	2	0	1	0	1	0	59.9160702519
0	0	0	2	0	1	0	222.0	0	0	0	0	1	0	0	0	0	0	0	0	69.3660283039
0	1	0	0	1	0	0	442.8	0	0	0	0	2	0	1	0	0	1	0	0	169.909014165
1	0	0	0	0	0	0	438.3	0	0	0	0	0	2	1	0	0	2	0	1	158.220151511
1	0	0	1	0	0	0	240.9	0	0	0	0	0	0	0	1	0	0	1	0	59.5840501564
1	1	0	2	0	1	0	125.7	1	1	0	0	0	0	1	0	1	0	1	1	99.1934089193
0	1	0	1	0	1	1	468.6	0	0	0	0	1	1	0	0	1	1	0	0	162.637330752
1	1	0	0	0	0	0	174.6	0	0	1	0	0	1	1	1	0	0	2	0	99.1960937675
2	0	0	1	0	0	0	136.5	0	0	1	0	2	0	0	2	1	1	1	1	84.9709543266
0	1	0	1	0	0	0	244.8	0	0	0	0	2	1	1	1	1	0	0	1	122.971929173
2	0	0	1	0	0	1	354.6	1	0	0	0	1	0	1	1	0	1	0	0	114.637626322
1	0	0	1	0	0	0	367.5	0	0	0	0	1	2	0	0	1	0	1	2	161.174585976
1	0	0	0	0	2	0	75.0	0	0	1	0	0	0	0	0	0	0	0	0	10.1042848226
0	0	0	2	0	2	0	219.6	0	1	0	0	1	1	2	0	0	0	0	1	91.687092582
1	1	0	1	0	1	0	207.3	0	0	0	0	1	0	2	0	0	1	0	1	73.8138119991
0	0	0	2	1	1	0	234.9	0	1	0	0	1	0	0	0	1	1	1	1	73.9371188216
1	1	0	1	0	1	0	54.6	1	0	0	0	1	0	1	0	0	0	0	1	37.5804745934
2	0	0	2	1	0	0	20.4	1	0	0	0	0	1	1	0	2	0	0	0	28.1963898229
1	0	0	0	0	0	0	219.9	1	0	0	1	1	2	1	1	0	0	0	0	67.5234251877
0	0	0	1	0	0	0	307.5	0	0	1	0	1	1	2	1	0	0	0	0	144.243967073
1	1	0	0	0	1	0	6.6	0	1	0	0	1	0	1	1	0	1	0	1	23.0878354507
1	1	0	2	1	0	1	107.1	1	1	0	0	0	1	1	0	1	0	0	1	42.4638376577
0	0	0	1	0	1	0	467.1	0	0	1	0	2	1	0	0	1	0	0	0	181.277165036
0	0	0	1	0	1	0	123.9	0	0	1	0	1	1	0	1	0	1	2	0	72.3011626631
1	1	0	0	0	1	0	74.7	0	0	0	0	1	1	1	2	0	0	0	0	38.3469257317
0	0	0	1	0	1	1	277.8	0	0	0	0	0	1	1	0	1	1	0	1	100.335841297
0	0	0	2	0	2	0	216.6	2	0	0	0	1	0	0	0	1	2	0	1	51.7443562263
1	1	0	1	1	1	0	259.8	0	1	1	0	2	1	2	0	1	0	0	1	100.842317689
0	0	0	1	0	0	0	151.8	0	0	0	0	1	1	1	1	0	1	1	1	68.6819658771
0	0	0	1	1	0	0	322.2	1	0	0	0	0	0	0	1	0	0	1	1	105.657097107
0	1	0	1	0	0	0	239.7	1	0	1	0	0	0	0	1	0	0	1	1	87.3138394992
0	0	0	1	0	0	0	100.5	1	1	1	0	0	1	1	1	1	0	2	0	10.1698611342
0	0	0	0	0	0	0	406.2	0	0	0	0	1	0	0	0	0	1	0	1	172.75048067
1	2	0	1	0	1	0	396.0	1	0	0	0	0	0	1	1	2	0	1	0	165.687208078
0	1	1	1	0	0	0	142.2	0	0	0	0	2	0	2	0	1	1	1	1	53.6997737363
1	1	0	2	0	0	0	349.5	0	0	0	1	0	2	0	0	0	1	0	0	101.868247276
0	0	0	1	0	0	0	469.2	2	0	1	0	0	0	1	1	0	0	0	0	160.490845869
0	1	0	2	0	0	0	59.4	0	0	0	0	0	1	0	0	0	0	0	1	16.185957232
1	0	0	1	0	0	0	284.4	1	0	1	0	2	0	1	1	0	0	0	0	103.736352805
1	2	0	1	0	1	0	53.7	0	1	0	0	0	1	1	1	0	1	0	0	27.769680249
0	0	0	2	0	1	0	113.7	0	0	0	0	1	2	1	0	2	0	1	0	17.7004290382
2	0	0	0	1	0	0	459.0	1	0	1	0	0	1	1	0	1	0	0	0	156.276353584
1	0	0	2	1	1	0	299.1	0	0	0	0	0	1	0	0	0	0	1	0	138.523617099
1	1	0	1	0	0	0	296.4	0	0	0	1	1	0	1	1	0	1	0	1	122.476646832
0	1	0	1	0	1	0	398.7	2	0	0	0	1	0	1	0	0	1	0	1	190.606262531
2	0	0	1	0	1	0	3.3	0	0	0	1	1	1	1	1	0	1	0	0	12.8412796017
0	0	0	0	0	1	0	152.4	0	0	0	1	0	0	1	0	0	0	0	0	97.8087125833
1	0	0	1	0	1	0	276.9	0	0	1	0	0	0	2	0	0	1	1	1	116.783875455
1	0	1	2	0	0	0	457.2	0	0	1	0	1	1	0	1	0	1	0	1	150.06782055
1	0	0	1	0	0	0	57.9	0	0	1	0	0	0	2	1	1	0	0	0	13.7363159868
0	1	0	0	0	1	1	337.8	0	0	0	1	0	2	1	0	0	0	1	1	106.001295144
1	0	0	1	0	0	0	68.1	1	0	1	0	1	0	1	1	0	0	2	0	28.3289584842
1	2	0	1	0	0	0	119.4	0	0	0	0	0	0	2	0	0	0	1	0	28.1352360492
1	0	0	0	0	0	0	202.2	0	0	0	0	1	1	0	0	0	1	0	0	52.0778722451
0	0	0	0	0	0	0	208.5	0	0	0	0	0	0	0	0	0	0	0	0	96.8283978807
2	0	0	1	0	1	0	320.7	0	0	0	0	1	0	1	0	2	2	0	1	141.217253349
1	0	0	1	1	0	0	25.8	1	0	0	0	2	1	0	0	0	0	1	0	9.43670710169
1	0	0	1	0	1	0	436.5	0	0	0	0	1	2	2	1	1	0	0	1	195.500732599
0	0	0	1	0	0	0	472.2	1	0	0	0	0	0	2	0	0	0	1	1	164.030015641
2	0	0	1	0	0	0	237.6	1	0	0	0	2	0	0	1	0	0	0	1	67.2501184026
1	0	0	0	0	0	1	159.9	0	0	1	0	1	0	0	0	0	0	1	2	86.8857466794
0	0	0	0	0	0	1	20.7	0	0	0	0	1	1	0	1	0	0	0	1	35.447388442
1	0	0	0	1	1	0	429.0	0	0	0	0	1	0	2	0	0	1	1	1	196.164772369
2	1	0	2	0	0	0	43.2	0	1	0	0	0	1	0	0	0	0	1	1	10.1700126387
0	0	0	1	0	0	0	127.8	0	0	0	0	2	0	1	0	0	0	1	1	54.2995462953
0	0	0	1	0	1	1	98.7	1	0	1	0	1	2	1	0	0	0	0	1	40.9407285134
1	1	0	1	0	1	0	146.1	0	0	1	0	2	1	0	0	1	0	1	1	61.0902696669
1	1	0	1	0	0	0	96.0	0	0	0	0	1	0	0	0	1	0	1	1	4.53937683675
0	0	0	1	0	0	0	345.3	0	0	1	0	0	1	1	0	1	0	0	1	136.044877623
0	0	0	1	0	0	0	247.8	0	0	0	0	1	0	0	0	0	1	1	0	129.282384818
1	0	0	1	0	0	0	228.0	0	0	0	0	1	1	2	0	1	1	0	0	56.9302148825
1	0	0	0	0	1	1	218.1	1	1	0	0	1	0	1	1	1	0	1	0	59.0940188635
1	1	0	1	0	0	0	288.0	0	0	0	0	1	1	2	0	0	0	0	0	149.093280273
0	0	0	1	0	0	0	321.3	1	0	0	0	1	0	0	0	0	0	0	0	123.61817188
0	0	0	1	0	0	0	262.5	0	1	0	0	0	0	1	0	0	1	0	0	104.996696891
1	0	0	2	0	2	0	270.0	1	0	0	0	1	1	1	0	0	0	0	0	146.561937267
0	0	0	1	0	0	0	148.5	1	1	0	0	1	0	0	0	1	1	0	1	76.0189886766
1	1	0	0	0	0	0	10.2	0	0	0	0	1	0	2	1	0	1	0	2	10.5043509993
0	1	0	1	0	0	0	115.2	0	0	0	0	1	0	1	0	0	0	0	1	11.4789283063
0	0	0	1	0	0	0	110.1	1	0	0	0	2	0	2	0	0	0	0	1	44.7995720879
1	1	0	2	0	1	0	21.0	1	0	0	0	2	0	1	0	0	1	0	0	43.7026755839
0	0	0	1	0	0	0	117.3	1	0	0	0	0	0	1	2	0	0	0	1	10.1110634533
1	0	0	2	0	0	0	217.8	0	0	0	0	0	1	1	1	0	0	2	0	63.0903947846
2	1	0	1	0	1	0	3.9	0	0	1	0	0	0	1	0	0	0	1	0	25.1290553582
0	0	1	1	1	2	0	435.3	0	1	2	0	0	1	0	0	1	0	1	0	152.725719991
1	1	0	1	1	1	0	313.5	0	0	1	0	1	0	0	0	0	1	0	0	105.154757124
1	1	0	1	0	0	0	368.7	1	0	0	0	0	1	1	0	0	0	0	0	151.089915359
1	1	0	1	0	1	0	81.6	0	0	0	0	1	2	0	0	1	1	0	0	38.0847796524
1	1	0	1	0	1	1	233.1	1	0	0	0	0	0	1	1	0	0	0	0	76.6232320353
1	0	0	0	0	1	0	309.0	0	0	0	0	1	1	1	0	0	0	0	1	116.010190582
0	0	0	2	0	0	0	466.2	0	0	0	0	1	1	1	1	0	0	2	0	153.296096676
1	1	0	0	0	1	0	265.2	1	0	0	0	1	1	0	0	0	0	1	0	138.990653561
0	0	0	1	0	0	1	83.7	0	0	0	0	0	1	1	1	0	0	0	0	6.18724039867
0	0	0	1	0	0	0	289.2	0	0	0	1	0	2	1	2	0	0	0	1	116.96624426
1	1	0	0	0	2	0	396.9	0	1	0	0	1	1	0	1	0	0	0	0	189.099669307
1	0	0	1	0	0	0	201.6	0	0	0	0	0	1	1	1	0	0	0	0	53.4615320555
1	0	0	1	0	2	0	242.4	1	0	0	0	1	1	2	0	0	0	0	0	90.5496268529
0	1	1	1	0	0	0	369.9	0	0	0	0	1	1	1	2	2	2	0	1	160.18738697
0	0	0	0	0	1	0	355.8	1	0	1	0	1	0	1	0	0	1	0	1	127.1997302
2	1	0	1	1	1	0	27.3	0	0	1	0	0	1	1	2	0	0	1	2	25.6438946786
1	1	0	0	0	1	0	404.1	0	0	0	1	2	0	1	0	0	0	1	0	177.503407561
0	0	0	0	0	1	1	216.9	0	1	1	0	1	0	1	1	1	0	1	0	50.818580806
0	0	0	2	1	0	0	259.5	0	1	0	0	1	0	2	0	0	0	0	2	128.56340751
0	1	0	2	0	0	0	341.4	0	0	0	0	0	0	1	1	1	0	1	0	140.161861352
0	1	0	0	0	0	0	130.2	1	0	1	0	1	0	1	0	1	1	0	1	59.1268731923
1	0	0	1	0	1	1	359.4	0	1	0	0	1	0	0	0	0	1	0	0	107.012122081
0	0	0	1	0	0	0	419.4	0	0	0	0	0	1	0	0	0	0	0	0	178.928104369
1	1	0	1	0	1	0	89.4	0	1	0	0	1	1	1	0	0	1	0	1	7.78883543296
1	0	0	1	0	0	1	283.2	0	0	2	0	1	0	1	1	0	0	1	1	115.470655243
1	0	0	0	0	0	0	175.8	1	0	0	0	2	1	0	0	1	2	0	1	87.5627871069
0	0	0	1	1	0	0	399.3	0	0	0	0	0	0	0	0	0	1	0	0	178.094079145
2	1	0	1	0	1	0	83.1	0	0	0	0	1	0	0	0	1	1	1	1	26.3997230002
1	0	0	0	0	1	0	275.4	0	0	0	0	1	1	1	1	0	0	1	1	122.12200581
0	1	0	0	0	0	0	204.6	1	0	1	0	0	0	0	0	0	1	0	0	83.2157029288
0	0	0	0	0	0	0	84.3	0	1	0	0	1	0	2	0	0	0	0	0	4.73926667312
1	0	0	0	1	1	0	242.7	0	0	0	0	2	1	2	1	1	0	0	0	144.635728499
1	1	0	1	0	0	0	457.5	0	0	0	0	1	1	1	1	0	1	1	0	173.556211903
2	1	0	2	0	1	0	447.3	1	0	0	0	1	0	1	0	0	0	0	1	165.653960118
0	0	0	1	1	0	1	195.0	0	0	2	0	0	2	2	0	0	0	0	1	74.4720353209
0	0	0	1	0	0	0	424.5	0	0	0	0	0	0	1	1	0	0	0	0	176.020245367
2	1	1	0	1	1	0	31.5	0	0	1	0	0	1	0	0	0	0	0	0	48.3022175167
0	0	0	2	0	1	0	176.4	0	1	0	0	1	0	0	1	0	0	0	0	94.9815867821
0	1	0	1	0	2	0	346.5	0	1	0	0	2	1	1	1	1	1	0	1	101.52255039
1	1	0	2	0	0	0	377.4	0	1	1	0	0	2	1	0	0	0	0	0	184.760679459
1	1	0	0	1	2	0	143.4	0	0	0	0	1	1	2	0	1	1	0	0	98.756777823
1	0	0	1	0	0	0	386.4	0	0	0	0	2	1	2	1	1	2	0	0	157.766477473
0	0	0	1	1	1	0	12.3	0	1	1	0	1	0	1	0	1	0	2	0	14.7134383688
2	0	0	1	0	1	0	263.7	0	0	1	0	0	0	1	0	0	0	0	1	137.122938836
2	0	0	0	0	1	0	182.7	0	0	2	0	2	2	1	0	0	0	0	0	79.8098274764
2	0	0	1	0	0	0	478.5	0	1	0	1	1	1	0	0	1	1	0	1	194.780795416
1	0	0	2	1	0	0	35.4	0	0	1	0	1	0	1	1	0	1	0	0	48.6493125539
2	0	0	2	0	0	0	347.7	0	0	0	0	0	0	1	1	0	1	0	0	132.284638553
1	0	0	0	0	2	0	266.1	1	0	0	0	0	0	2	0	0	0	0	0	108.973445795
0	0	0	1	0	1	1	35.1	0	1	0	0	0	1	2	1	1	1	1	1	41.0386081419
1	0	0	1	0	1	0	210.9	0	0	0	0	0	1	2	2	0	0	1	1	91.1146067301
1	0	0	0	0	1	0	94.8	0	0	1	0	0	0	0	0	0	0	0	0	28.0124845896
1	0	0	2	0	0	0	138.9	0	0	0	0	0	1	1	1	0	1	1	1	85.7625876684
1	0	0	0	0	0	0	381.3	1	0	0	0	1	2	1	1	1	1	0	0	181.827320922
1	0	0	1	0	1	1	129.6	0	0	0	1	2	0	0	0	0	0	0	2	79.7904724858
2	1	0	1	0	0	0	251.1	0	1	0	0	2	2	1	1	0	0	1	2	138.10366276
1	0	0	1	0	0	0	373.5	0	0	0	1	0	1	0	1	1	1	1	2	165.791758785
1	0	0	1	0	0	0	417.9	1	1	0	0	1	1	1	0	1	1	0	1	168.216795208
0	0	0	2	2	0	0	248.4	0	0	0	0	1	0	1	0	0	0	0	0	122.279287865
1	0	0	2	0	0	0	222.3	0	0	0	1	1	1	2	2	0	0	1	1	73.1514574528
1	1	0	0	0	0	0	408.0	0	0	0	1	0	0	1	0	0	1	1	0	160.105096425
1	0	0	0	0	0	1	179.1	0	0	0	0	0	2	1	0	0	0	1	0	65.1960592053
0	1	0	2	0	1	0	183.3	0	0	0	0	1	2	1	0	0	0	0	0	76.0503166523
0	0	0	1	0	0	1	451.5	0	0	0	0	1	0	1	0	1	0	0	1	169.092472131
2	1	0	2	0	1	0	167.7	1	0	1	0	2	0	1	0	0	0	1	0	51.3819954041
1	0	0	1	0	0	0	432.0	0	0	0	1	2	1	1	0	0	0	0	1	166.26069272
0	1	0	0	0	0	0	447.6	0	0	0	0	1	1	2	0	0	1	0	1	183.156010701
1	0	0	0	0	0	0	422.4	0	0	0	0	1	1	1	0	1	0	2	0	197.726597034
2	1	0	1	0	1	0	46.2	0	1	0	0	2	0	2	0	0	0	0	0	3.96890903413
1	0	0	1	0	1	0	454.2	0	1	0	0	0	0	1	1	1	0	0	1	160.685075123
0	0	0	1	0	0	0	96.6	1	1	1	0	0	1	0	2	0	0	1	1	45.2545726347
0	0	0	1	0	0	0	247.2	1	0	0	1	0	1	1	0	0	0	0	0	133.42205866
1	0	0	2	1	0	0	164.7	0	0	0	0	1	1	2	2	0	0	0	1	89.1213872639
0	1	0	1	0	0	0	278.4	1	0	0	0	0	1	1	1	0	0	1	1	113.396297891
2	1	0	0	1	0	0	416.1	0	0	0	0	1	0	1	1	1	0	2	0	160.742818426
1	0	1	1	0	0	0	47.1	0	0	0	0	1	0	1	0	0	0	1	1	33.6497703761
0	0	0	1	0	0	0	190.2	0	0	1	0	1	1	2	0	0	0	0	0	67.644367367
1	1	0	1	1	0	1	6.9	1	0	1	0	0	1	2	0	0	0	2	0	30.7277719959
0	1	0	0	0	1	1	316.2	0	0	0	0	0	0	1	0	1	0	1	1	111.741130601
2	0	0	1	0	0	0	292.8	0	0	0	0	1	1	0	0	0	1	1	1	143.802863624
1	1	0	1	0	2	0	401.1	0	0	0	0	1	1	1	1	0	0	1	0	155.210822406
1	0	0	1	1	1	0	118.8	0	0	0	0	1	0	1	0	0	0	0	1	14.3030867198
1	0	0	1	0	0	0	292.5	0	0	0	0	0	1	1	0	0	1	0	0	125.145011878
0	0	0	1	0	1	0	34.8	0	0	0	0	1	1	1	0	0	0	0	1	18.8662132005
2	1	0	1	0	0	0	199.2	0	0	2	0	0	0	1	0	1	0	0	0	75.5975231176
0	1	0	0	0	1	0	403.8	0	0	0	0	1	0	0	0	0	1	1	0	189.326025741
1	1	0	0	1	1	0	446.1	0	0	0	0	1	0	1	0	0	0	0	0	184.734105195
2	1	0	1	1	0	0	89.1	0	0	0	0	1	0	1	1	2	1	0	1	1.58880674683
0	1	0	0	1	0	0	6.3	0	0	1	0	0	1	1	0	1	0	0	0	24.585086058
1	0	0	1	0	0	0	77.4	0	0	0	0	0	1	0	0	0	0	2	1	38.0869076477
1	2	0	0	0	1	0	30.0	0	0	0	0	0	0	1	0	1	1	1	0	24.424798301
1	0	0	2	0	0	0	72.3	0	0	0	0	1	1	2	1	0	0	0	1	34.6627396102
0	0	0	0	0	1	0	354.0	0	0	0	0	0	0	1	1	1	0	0	1	120.423181616
0	0	0	1	0	1	0	230.1	1	0	0	0	1	0	0	1	0	0	0	0	78.4593095676
2	1	0	1	0	1	0	460.8	1	0	0	0	1	2	0	1	1	1	1	0	198.820220825
1	0	0	1	0	0	0	354.3	1	0	0	0	1	1	2	0	0	0	0	0	138.836518981
0	0	0	2	0	2	1	30.9	0	0	0	0	1	0	1	0	0	0	0	0	44.1495010313
2	0	0	0	0	0	0	443.1	1	0	0	0	1	1	2	0	0	0	0	0	172.821992039
0	1	0	1	0	0	0	460.5	2	0	0	0	1	1	1	0	1	0	1	1	152.742051385
1	0	0	1	0	1	0	147.0	0	0	0	0	0	0	2	0	1	0	0	1	81.7963776029
2	1	0	1	0	0	0	313.2	1	0	1	0	1	0	0	1	2	1	0	1	123.610965792
0	1	0	1	1	1	0	389.4	1	0	0	0	1	1	0	0	0	0	0	1	188.757248676
1	1	0	1	0	0	0	81.0	0	0	0	0	0	2	1	1	1	1	0	1	8.89157144851
0	1	0	2	0	1	1	477.9	1	0	0	0	1	1	1	2	0	0	0	0	161.738509951
1	2	0	1	0	0	0	292.2	1	0	0	0	1	0	0	0	0	1	0	0	108.680499678
1	1	0	2	0	0	0	442.2	0	1	1	0	0	0	0	0	0	0	1	0	192.952940037
2	0	0	1	1	0	1	438.0	0	0	0	0	0	1	0	0	0	1	1	0	194.725104232
1	1	0	1	1	0	0	13.8	0	0	1	0	0	1	1	1	0	0	2	1	42.3114779963
1	0	0	0	1	0	0	439.2	1	0	1	0	0	1	1	2	1	0	0	1	160.832542392
0	1	0	1	0	1	0	418.2	0	0	0	0	1	1	2	0	0	0	0	0	161.041209613
2	2	0	1	0	1	0	123.6	1	0	0	0	0	0	1	1	0	0	0	1	68.8969186441
2	0	0	2	0	2	0	298.5	0	0	1	0	0	1	1	0	0	0	0	0	149.458434244
0	0	0	2	0	0	0	79.5	1	0	0	0	1	1	1	0	0	0	0	0	47.0770299611
0	0	0	0	0	1	1	238.2	0	1	1	0	1	0	1	0	1	0	0	0	57.8718098391
2	1	0	1	1	1	1	148.2	0	0	0	1	1	0	2	0	1	0	0	1	64.4068239952
1	0	0	2	1	1	0	51.9	0	0	0	1	1	0	2	0	0	1	1	0	39.4314914996
1	0	0	1	0	0	0	349.8	0	0	0	0	0	1	1	0	1	0	2	0	124.917857814
1	0	0	1	1	0	0	364.5	1	0	0	0	1	1	1	0	1	0	0	0	169.960876687
0	0	0	0	0	1	0	380.1	0	0	0	0	1	1	1	1	0	0	1	1	172.252252013
1	1	0	1	0	1	0	144.9	0	0	0	0	0	0	1	0	1	0	2	2	84.3775850628
1	1	0	1	0	1	1	240.0	0	0	0	0	0	1	2	0	0	0	2	0	72.1246651538
0	0	0	0	1	1	1	228.3	0	0	0	0	1	2	1	1	0	0	1	0	85.6856963083
1	0	0	2	0	0	0	439.5	0	0	0	0	1	1	1	0	2	0	0	0	175.405641344
0	0	0	1	0	0	0	189.0	1	0	0	0	1	1	2	0	0	0	1	1	89.2842967379
1	1	0	0	1	0	0	400.5	0	1	1	0	2	0	1	0	0	0	0	1	193.656553566
1	0	0	0	0	0	0	246.9	0	0	0	0	2	1	1	1	1	1	0	1	126.035407301
1	0	0	0	0	0	0	22.5	0	0	0	0	0	0	1	1	0	1	0	0	26.3976694921
1	0	0	1	0	1	1	153.0	0	0	0	0	1	1	1	0	1	0	0	1	80.5152870413
0	2	0	1	0	1	1	117.0	0	0	0	0	0	0	0	0	0	0	1	1	25.5976075224
1	0	0	1	1	0	0	169.8	1	1	0	0	0	1	1	0	1	0	1	0	85.2042368212
0	0	0	1	0	0	0	306.3	0	0	0	0	1	0	2	1	1	0	0	1	124.005281488
1	1	0	1	0	1	0	33.0	0	1	0	0	0	1	1	0	0	0	0	0	24.043633927
2	0	0	1	0	2	0	413.4	0	0	0	0	1	0	1	1	1	1	0	1	184.199781334
1	0	0	1	0	1	0	268.2	0	0	0	0	1	1	1	0	0	0	0	0	106.452440134
1	0	0	1	0	0	0	107.4	1	0	0	0	1	1	1	0	1	0	0	1	22.2294669887
1	0	0	2	0	1	0	368.4	0	0	1	0	1	0	2	1	1	1	1	1	158.457446992
1	0	0	0	0	0	0	113.1	0	0	0	0	1	0	0	1	1	0	0	0	6.11545942463
1	2	0	0	0	1	0	183.0	0	0	0	0	1	0	1	1	1	2	1	1	78.5821373197
1	0	0	1	0	1	0	107.7	1	0	0	1	1	0	0	2	0	0	0	0	0.888699253024
0	0	0	1	0	0	0	363.0	0	0	1	0	0	1	1	0	1	0	0	0	194.763970773
0	1	0	0	0	0	0	355.2	0	0	0	0	1	0	0	1	1	0	1	0	131.130365844
1	0	0	0	0	0	1	445.5	0	0	0	0	0	1	1	2	0	1	0	1	162.202405196
0	0	0	0	0	1	1	207.6	0	0	1	0	0	0	1	2	1	0	0	2	81.3774254448
0	1	0	2	1	1	0	403.2	1	0	1	0	1	0	1	1	0	0	1	0	177.023094039
1	0	0	1	1	1	0	261.3	0	0	0	0	0	0	1	0	0	1	0	1	129.318343777
0	0	0	0	0	1	0	163.8	0	0	0	0	0	0	1	1	0	0	0	0	52.6482385301
0	1	0	0	0	0	0	100.2	0	0	1	0	1	1	1	1	1	1	0	0	24.9606440689
2	0	0	1	0	1	0	291.9	0	0	1	0	2	0	1	1	0	0	1	0	106.61535513
1	0	0	1	0	0	1	459.3	0	0	0	0	1	0	1	0	1	1	0	0	153.577238073
2	1	0	0	0	1	0	87.3	0	1	0	0	1	0	0	1	1	0	0	0	39.0540640731
2	0	0	1	0	1	0	223.2	0	0	1	0	2	1	1	0	0	0	0	0	78.1223092006
1	0	0	0	1	1	0	356.4	0	0	0	0	1	2	2	0	1	0	0	1	139.564038807
