N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
89.0865082	85.42736363	34.72768829	72.20593386	6.909279569	21.10528085	23.56704625	311.1	125.4267012	25.76341155	30.78650169	38.01803508	17.75718722	137.032437	25.27952528	95.08063696	8.571587868	44.06323863	0.860915565	18.37590483	112.149383438
118.5575737	117.6400799	5.060656021	82.7605863	94.3767871	17.33575783	29.92618738	377.4	18.62256827	41.71683459	80.08470229	30.76401054	111.0610097	39.15462769	31.81537586	72.85847743	11.70786495	83.66339926	24.74952815	95.53345558	167.540575732
18.1654321	2.904785579	13.38751704	22.10215921	23.79055197	79.92486271	9.159670783	171.6	71.14571179	30.11738313	73.64906552	11.92349209	35.42381347	95.12770967	18.60871043	35.68096966	22.49098624	37.35987209	2.62668241	133.095447	82.3727471558
1.202703613	121.8705902	21.21007368	40.43474825	13.99459552	97.40477304	43.76024403	417.6	73.5251772	6.876147595	51.52610306	22.39228065	38.03031921	34.14450723	69.96429307	135.4190782	93.90082092	25.72223488	51.10809484	9.496651961	160.99955369
130.9283529	55.83739673	57.13802239	51.98304619	91.69664767	60.51500195	45.28752787	380.7	3.767773977	43.11530921	82.07065462	43.98964419	36.29964727	34.49875521	40.1061336	6.872409775	53.33030951	12.72990113	45.5643064	32.72103534	174.298657291
79.07432535	54.05853087	53.58296386	66.49370401	42.53149661	40.55006657	3.886102761	388.5	54.52079182	48.088995	26.91795095	56.25363511	148.0374015	64.64213763	11.44005	94.76733266	38.85794689	31.52549822	9.771062844	58.07148554	188.043068001
52.80361808	86.46746806	3.821220789	64.76451457	15.25690647	67.83936006	32.65721452	180.9	70.79660653	6.933352417	22.82429724	91.48876718	70.56634338	80.29053728	11.01671016	75.36558571	5.357928756	54.19934288	91.7678233	26.21113305	94.8297156331
3.997948832	81.9530215	68.15905253	105.6695537	48.24142614	16.57356709	0.383336138	176.4	94.65472439	72.64928575	59.3467504	63.82828435	128.1482932	7.058241663	28.08136455	13.34886612	75.84322576	19.88439878	86.27245766	49.36907899	99.34945291
87.44885953	66.39609609	34.98007684	46.87904401	23.65751354	41.64464836	15.59455996	4.2	25.19440698	38.98702292	66.97961701	88.72215322	63.77886868	20.54320253	35.99259397	126.6079719	0.95060855	32.44430703	77.51880609	63.33733768	9.67903876119
18.32928464	148.5915418	55.99868323	49.69215444	0.611099237	1.708279613	39.14504244	145.2	81.26779775	48.60293082	81.84990261	81.40076555	50.80635343	44.11136823	34.48354904	28.02947049	35.87809102	36.00860721	41.0179691	9.400202005	83.7755638655
98.0098937	22.10198393	31.67315338	81.44246938	19.49335065	1.395986774	47.65287436	336.6	81.24372225	38.26325596	47.438016	4.903045977	51.24727192	71.38696986	60.4777328	139.431839	21.62640521	90.39924541	39.33254513	83.02373804	122.114282873
73.28164894	9.838614864	3.196359945	16.78014029	96.8525246	114.277523	46.64689193	423.9	44.83650741	75.89273101	50.06310284	37.0680984	90.69193539	51.96561234	89.35561744	75.4513018	99.50780451	43.89261534	49.5147228	11.31113002	188.532497549
107.3977635	14.51713827	49.358517	64.90022971	32.13258612	71.96056523	46.74969488	306.9	64.06178407	24.50868999	79.55887799	84.02474212	79.5520712	65.17789213	10.14460661	64.08115953	66.91111697	35.06554578	83.7960252	73.38432177	138.769198139
66.62548842	101.3907685	15.23750708	48.59905612	72.74061286	90.06235706	75.16386295	138.9	79.93893517	41.4644695	65.90859647	77.14530507	61.01985378	49.03544855	42.21995982	79.28284917	84.00021923	33.94618912	5.535148114	34.90261005	99.3271464674
138.1069042	97.58666223	1.459042047	23.91820548	32.75328314	85.79682983	36.74218852	132.3	66.00876696	83.91815931	28.12247369	78.20889491	26.88769432	3.18384626	70.15513665	66.66970686	36.47452695	11.63369663	48.4232631	26.27787293	95.9214894852
12.23417591	96.23493683	61.20801525	35.90177272	37.53976105	81.38916342	38.39989801	49.5	18.46488906	78.94485604	71.8423788	46.33183044	25.3095747	82.29714618	20.13014303	136.007683	32.77387133	12.39779123	3.441713002	76.95823276	46.4035438482
19.57409887	40.68374859	17.13450187	71.61214231	5.205365335	76.71429025	39.74943891	327.0	72.69207444	6.164940456	77.22439522	91.35398096	87.80287953	48.96235286	34.5991195	147.810563	25.48097351	48.57728369	41.69338269	61.49457896	141.164751564
83.39604402	31.85102715	27.38333091	87.34456286	18.16988389	34.37221382	97.04014171	21.3	85.28936412	47.2002401	43.3695658	131.9783198	52.42719844	58.95495175	69.81926755	27.19197975	6.09354808	63.41083092	40.06208925	54.87102507	42.8744884156
38.20402701	22.14848421	24.8746854	42.86305362	41.62085513	45.05407245	64.92412066	191.1	54.34825728	77.99795019	40.40901825	57.6588204	98.58320079	63.4963255	60.57342725	56.45497308	93.86662974	5.928400971	43.40830305	48.84013778	53.7713123251
112.0052381	17.12626633	36.73046827	40.03343572	80.18540966	134.1931224	45.07817126	246.6	84.63072653	25.50782099	0.739935066	57.43202991	52.19879055	5.81355383	89.6229453	8.065115243	99.06898738	140.1820269	13.43886063	35.56570527	120.276833583
123.8864738	2.801391881	25.22851843	67.06232998	72.90632192	81.08512597	10.51956829	33.3	143.454639	33.0892456	10.58941257	42.79346829	14.47101457	47.14384481	79.19603248	139.3648916	44.35753181	68.80975495	30.10584943	28.37483525	24.6267204466
85.38707567	51.96604458	32.04437657	15.5836655	11.28585802	51.43914725	3.591364085	158.7	53.64280887	15.85412381	30.88948748	69.31663705	115.382084	33.63568379	13.34048499	41.99261807	2.013968185	48.40903632	53.65524935	70.91110538	63.525989747
56.61364101	42.01337856	79.76190896	14.19168433	21.22289212	99.41849718	28.74141932	132.6	13.74441218	13.38641215	11.72888144	20.56664596	76.40115882	75.49776095	66.87814701	91.65894116	5.503592314	20.26057175	95.11116666	2.858086478	90.8458303659
94.32047404	138.5772214	19.8662203	117.7739655	81.1339452	42.17611481	48.25886249	83.4	86.67858981	40.10169344	47.15547483	6.655008363	63.45374549	67.37898875	42.39183171	77.60541318	43.42057233	25.41357086	91.29819907	46.30814202	22.5492696621
16.87721936	13.92177092	6.632605429	79.21997171	37.80713767	8.680292666	99.03098522	95.1	16.23608838	96.66633119	13.27278441	135.722297	119.4266613	65.63974871	54.41675509	117.8903082	78.44524122	2.131598438	72.0278854	7.995335259	14.8742146331
73.60614653	69.47594559	19.73204021	132.6318314	85.58734487	34.83817003	1.714040092	147.6	33.02294634	14.99940342	32.48402171	135.0089711	105.5939609	98.48892464	28.86856423	74.24374178	11.7355127	41.39208982	3.054680046	44.20024872	67.2433583116
35.71112687	101.244066	46.84315525	64.78980681	2.042006194	8.578999357	67.45304902	282.0	96.06994147	74.5206332	34.73436902	104.9874543	98.11787747	50.17335526	35.81221215	77.95928173	74.14515686	75.36394094	96.2820808	7.691535326	127.034205228
107.2515505	51.02662509	61.75336332	41.82306644	73.27401075	12.28204932	74.09405561	39.0	33.75556652	20.49533525	118.0981258	47.65322147	14.96633126	79.74084801	19.6783229	134.4323779	6.610702063	26.08273187	42.44034386	37.32453011	47.3129401655
20.26503261	83.4696231	70.60126279	69.72946335	14.19822277	11.12455395	20.84356351	242.4	2.671981596	39.89238723	91.64250737	81.49687001	102.2545785	69.9385008	30.01677414	77.78069046	53.3245155	127.3186751	48.51049257	28.84362565	93.7399256806
100.1118804	96.25744757	44.73814118	85.08312438	21.44949482	11.87995415	34.60471984	328.5	49.9926639	21.58005498	46.09344773	4.917400401	149.895656	61.21304424	85.71058173	12.57521782	18.30152251	82.39160325	92.21308286	32.56523626	117.879040977
49.61429272	88.81024591	37.21336012	74.61541904	86.60133269	78.68204181	23.87101981	228.0	83.21591454	16.86148505	55.59423352	85.89541801	105.694841	94.94611734	9.45318528	94.44605254	58.06933247	0.668746062	33.82681066	23.20744428	63.1177581422
70.8888159	37.73734204	47.79345211	73.76874839	78.31138072	139.2167365	0.953071732	418.2	9.913006615	105.5850882	74.63673838	25.36734249	14.05057371	74.65119789	5.990484891	121.724793	39.16517303	92.54331746	32.22062737	31.39631295	157.253976761
5.892401804	44.02153681	25.73867693	11.42627608	23.61456232	4.916202599	14.19370262	381.3	39.26504099	26.57477346	70.00029644	14.15484857	17.29472462	98.81243919	17.27969947	136.1516332	40.90676203	62.24070746	76.58830076	78.15791986	163.922402465
76.66266103	146.1978508	96.89377267	37.03857135	2.203130271	71.51551336	99.64930285	44.1	66.17046071	13.53740226	30.82431184	35.94868376	107.7683311	115.6615188	39.74712545	36.88125156	49.54170875	20.03527882	34.28823615	2.373516104	4.32104067325
69.60250202	10.74436434	72.04362606	57.96921845	91.83280059	16.17605884	50.13609101	243.6	97.87375324	20.67196203	47.69287392	66.9156325	0.117324633	83.12157731	38.26216058	9.625081104	21.9296304	17.56208296	3.104444354	31.31588726	143.666980371
7.153591489	6.652922509	26.32338334	15.66084019	24.99572523	66.10727606	23.11222982	109.5	86.39223194	99.80356238	18.11208013	63.94170112	73.82540106	80.09916353	3.863343515	59.43283544	11.2974279	26.73867082	14.01901573	7.993421737	38.4394609511
52.30306089	141.3947673	35.80660343	131.9561946	11.851901	90.92980906	49.43477564	210.0	77.53671601	39.75866424	46.0078354	0.001739131	61.78742979	131.4409746	1.461398124	28.02512868	16.20108472	93.84718622	42.86970144	35.83338553	77.5473286363
23.19923332	61.40548545	32.4926407	33.30155977	62.59345726	66.21802609	32.17092582	256.2	26.1438027	18.88122017	18.19191443	47.26997831	59.93759216	6.417475436	9.323123467	55.98815369	28.14447674	34.71853346	38.34268754	82.38567968	140.780446553
27.09543573	64.29428508	36.10951668	7.863742763	42.343682	39.33283112	34.19645023	477.0	93.00233853	11.44938596	2.147583553	67.10869712	17.91061108	117.7247187	36.57635549	54.03521595	27.41984922	46.9815737	138.9394783	34.62022269	156.079455556
62.96634346	115.9330685	9.781997237	91.28041588	84.77264533	39.4771166	32.7082204	399.9	92.59877423	39.13642846	83.86426161	42.12661794	144.2331909	100.7267578	46.79553557	138.6790291	15.89724389	75.29819941	59.2563547	79.39444685	154.295164118
122.0296697	86.43108307	5.785399664	3.401586169	96.69545306	127.6053386	13.59602667	447.3	97.15866852	40.30758755	38.57699638	22.70592957	140.6705764	23.86975673	31.44085186	42.69300954	34.16453263	16.71366989	16.48897869	6.277618604	153.236471161
147.2639337	71.85000607	36.86524365	49.04630019	64.42761293	118.2263958	21.09197201	286.8	111.0085798	69.49525523	93.37780321	46.87345591	40.48063358	18.22046755	30.70022341	81.04370544	0.763984273	62.81549354	12.67226939	33.71755646	126.030779348
42.09843522	85.70797118	45.69313937	3.639329935	149.4670308	47.48935646	15.53558309	333.6	100.6600881	35.30847286	24.12328875	59.19067071	60.16005785	67.61670479	39.2944486	90.36265142	7.493938676	34.7019368	20.05707882	27.08755088	149.752288168
46.83404771	96.06522798	38.72803366	20.30229424	33.01887919	16.0767899	36.49885638	13.2	94.1675247	4.272252868	31.77758264	39.66604531	124.8756162	38.63625946	99.38460271	96.12869313	40.45035529	33.99924522	37.72941066	45.52544804	37.70537955
15.83123919	57.02754939	70.39857552	61.26310859	1.207774082	4.373775175	7.673352456	272.4	98.30674966	33.59854218	65.82029272	84.60723751	36.61340697	91.736559	2.548060863	12.12708867	18.40513218	68.84359027	14.32435162	68.87535818	117.767567453
74.47233095	46.89890643	23.94497898	50.87412649	18.13628937	4.771075391	36.45743254	212.1	14.88996623	8.32078525	61.18346032	42.67363493	56.20084356	57.77804106	35.64751877	16.09225254	62.12499261	55.71867703	41.73669737	58.93532641	90.1298007026
96.37054799	46.22361273	25.48448204	12.17908056	87.13425803	13.53124811	4.232783399	231.9	52.63389635	14.17866186	9.069845797	90.57907559	133.7679886	59.90300312	118.5703709	107.5625807	1.277544055	89.19835864	47.37297519	48.54824951	94.3145750859
13.34897464	111.2530691	11.66589168	78.97013763	27.07278603	23.24517106	35.14716827	364.5	50.45781183	80.38997269	7.074110897	55.40414089	104.2384652	3.544591123	42.97363101	87.21863118	26.74223301	12.26796092	42.91303287	87.26996464	179.688968478
91.02144644	129.6169741	45.09023355	68.44796992	117.3603259	4.61465713	4.344451194	291.6	88.16099977	91.35112081	33.97536414	7.528937539	0.769530726	127.6640546	33.08723958	52.32075885	63.07768411	60.10131561	89.31870231	92.35919155	108.28592714
88.16902745	76.12423024	36.25377428	22.63358355	45.32074084	17.70576432	35.88212846	273.6	60.93725791	34.54310881	18.62274306	2.193099656	60.9153221	77.85641354	71.54929653	25.03196015	35.93266773	18.75641709	75.36278304	33.09022073	119.734701509
84.24542666	11.7670865	27.64744514	40.84428882	14.52390895	38.95766934	57.16974558	159.0	45.39689291	36.19638907	15.58174303	48.39974935	24.52254882	61.41244708	14.02512691	59.76656336	43.68895896	38.40213567	26.77498862	31.02460105	76.4256777724
123.817908	74.72828857	20.71504035	2.74795963	28.90444949	50.46265031	3.460193756	191.4	55.63643425	23.19614659	22.69419843	74.32489564	92.29027093	25.89263986	69.46022612	122.9637748	16.58672303	61.43962426	66.31618059	21.25580195	95.2176947551
135.4548723	24.78835451	22.94047885	88.93702622	106.8239671	34.54153772	59.04861511	479.1	30.96592056	29.08363451	57.06280283	10.51289304	72.04104777	124.1031026	17.15769281	81.26486318	49.35533123	8.94792735	3.216204055	68.25095881	171.04559066
108.2962826	83.54860196	15.01241461	28.06756751	53.92965605	99.14029011	47.41288104	387.3	87.71658501	31.00910693	15.54190081	4.331642996	109.2896694	141.3088493	92.20645512	84.9109374	43.58177165	69.83916571	82.60659062	85.87335719	155.572595724
22.88123241	19.23196413	49.04806595	68.04767153	88.21550608	113.1038009	11.48039074	392.7	103.7812255	84.48313072	42.63883828	12.07373663	66.02781499	130.709457	38.44905779	61.72458336	30.72249153	37.38986187	53.07170642	90.02016424	177.193740431
97.27617923	95.20611533	0.95949816	25.94352666	50.7825172	96.57067973	2.483919701	293.4	71.0767864	13.50987109	63.70439335	69.77969839	62.00909184	80.88132407	13.94511275	8.832872588	16.61816031	15.3729003	48.7906289	9.296822334	104.511687751
64.3741521	17.77070615	24.81586136	7.17632468	59.38108196	41.71265532	14.51430572	156.9	56.52468061	137.4622322	13.64492817	121.8274237	66.84181646	97.27939796	72.75216524	18.27095617	61.12978753	72.26343427	43.13219712	7.994543423	88.9766114679
48.98386336	64.54693675	23.65288368	87.3313623	29.93743056	98.78088854	7.363642642	234.0	75.13420817	11.71754806	30.94977658	54.37882144	126.040084	6.397872557	7.195260332	2.163126734	98.58680245	37.2196948	32.44494965	73.27791875	81.1710410173
145.5741706	89.86875313	34.74168704	12.19598688	98.1497463	6.328385215	38.51654204	270.6	139.6945514	6.61215643	10.59736071	11.76817949	73.97132641	0.72325205	56.21624812	81.30365994	61.75268922	82.63434415	25.51821305	9.587870067	132.539103933
88.62751116	90.74111893	31.80456554	41.00488589	58.39923462	59.96842071	2.803812496	88.8	62.47601611	3.257078109	77.02742404	32.07835651	21.57770922	26.91993675	22.49776123	70.24793594	79.6338042	17.54717835	28.12032198	21.32173081	12.4523940764
9.105321407	81.09174481	10.2605036	14.8241841	20.036502	35.13939059	9.40707975	146.1	121.7864268	92.0042158	0.533082315	4.468597078	35.8575858	70.3727901	27.01361778	113.097344	6.220984892	43.3094086	15.13829206	47.14879964	72.6788485109
94.04906715	137.8894201	43.45009539	19.05230529	102.8369307	10.18341895	4.108481133	133.8	132.7289693	25.32648564	79.96816404	33.79268132	61.21125237	56.01008711	90.47026127	33.81068573	94.31666832	28.03609844	9.130400231	1.513928564	53.3518297318
2.732636374	87.15521248	3.865349097	36.1624723	85.53798691	18.2965098	32.45998659	112.8	19.827597	91.34088126	47.138814	80.70900031	9.660271022	124.3450032	17.36632906	133.0682883	29.88158989	12.48495384	35.39550555	33.56132201	36.2271005269
45.17160418	27.29346034	46.04198888	45.93593833	89.61393219	79.53759107	48.54219572	64.8	40.63275866	3.224211841	6.435212976	29.16794742	66.98049185	76.2974461	8.863447657	39.08972427	32.45737226	28.46145262	28.76173392	38.80195424	37.6480572679
81.41281789	108.4712804	48.53683767	92.19918749	43.35063179	86.64974228	36.85507656	200.4	73.94003146	45.30892403	75.35581608	60.14510008	58.71264286	22.67456621	46.43787675	86.17377173	48.89507716	92.48704095	98.33187115	60.62903302	95.4129617604
47.61325213	70.59746103	99.14125218	44.12385554	82.1016961	149.9224173	6.423577718	52.8	45.19968094	18.8535361	149.6831763	42.49809729	84.81706337	64.11257559	77.23484132	51.68944257	13.82611406	28.21397729	16.6414455	39.33269052	20.2295632073
50.61980163	90.181099	23.70283865	62.09716845	42.12886509	10.13149474	22.16973549	232.2	134.1358708	43.94980218	25.84976782	144.4324981	54.67405419	123.4746645	45.3191441	63.16131014	90.19006757	53.66284255	63.51255722	37.0193666	79.8151224766
115.2418296	23.75929361	64.38395983	85.19857828	0.594139551	79.54675789	45.13747063	389.4	80.89886325	2.297452172	6.880413157	38.78231066	108.7166886	2.904093791	50.92047826	79.69606197	22.27395317	29.85648291	78.33601426	21.73385548	157.231356702
102.9407701	44.04590063	37.31632909	40.91922459	2.502973683	117.9659077	15.04739584	243.0	24.9060763	49.15632766	106.4731321	83.89453944	55.93807763	123.2721919	61.69479985	91.7052998	36.20898456	20.93582676	77.46735624	53.8878187	146.616091881
24.04788433	85.03748312	57.72794391	19.79683533	131.1641138	25.6222358	5.821940176	367.5	76.49654408	36.89999843	14.1131739	0.795698646	36.43708177	83.32576559	45.14483349	116.5607815	30.67639545	74.12212969	22.90601358	5.040532705	191.916903243
96.05625112	79.40025708	8.858265027	59.74220772	26.83240803	79.94284085	75.25648426	271.2	82.19078556	3.927975357	8.024763464	73.25519746	100.8750029	30.07413362	40.55250457	48.80091386	39.19191334	141.157311	63.35426005	42.15089722	134.950863544
80.00382773	2.025914178	74.41838192	20.79022253	91.93056583	84.7908755	55.22322294	458.7	75.28189132	15.20951738	31.88140077	132.5039946	58.08718633	121.0130615	46.54421587	64.82630367	45.88055313	10.56082267	39.3136844	36.54984341	167.555789512
66.47331382	144.0614225	9.934600374	45.00205244	117.3108791	32.26735581	27.04870751	101.7	119.5807604	12.38429146	20.6955177	11.87587944	87.31254514	100.2887577	17.69135837	24.19535449	76.40918149	26.07161999	16.71665277	86.92531722	30.8693007821
84.01258338	114.5072243	46.83453439	86.99959859	41.69643056	64.49060344	75.61856021	91.5	15.28099045	56.21064411	2.365954965	25.33354539	131.4233475	61.86783693	35.03911905	111.416614	40.26170428	13.43201948	114.084518	30.82080855	11.1087644361
78.98650603	39.2845867	27.87957808	1.646181624	73.76131768	8.50763999	8.069898349	281.7	91.97250494	74.2181128	11.62004053	24.73506316	18.17822871	85.66894014	5.249742578	50.21327108	42.14885291	84.25400494	62.27360248	36.35426462	120.690243531
